New data
59928 60750 58966 58968 8717 58976 60491 58705 60379 10566 60379 60633 57253 57789 19601 57789 58350 54600 56150 30900 56150 57312 55050 56224 20113
58976 60491 58705 60379 10566 60379 60633 57253 57789 19601 57789 58350 54600 56150 30900 56150 57312 55050 56224 20113 56224 56700 55478 56570 12218
60379 60633 57253 57789 19601 57789 58350 54600 56150 30900 56150 57312 55050 56224 20113 56224 56700 55478 56570 12218 56570 56940 55537 55605 9369
57789 58350 54600 56150 30900 56150 57312 55050 56224 20113 56224 56700 55478 56570 12218 56570 56940 55537 55605 9369 55605 56140 53271 54272 20518
56150 57312 55050 56224 20113 56224 56700 55478 56570 12218 56570 56940 55537 55605 9369 55605 56140 53271 54272 20518 54272 55491 53607 55239 13685
56224 56700 55478 56570 12218 56570 56940 55537 55605 9369 55605 56140 53271 54272 20518 54272 55491 53607 55239 13685 55239 56400 55079 55471 12531
56570 56940 55537 55605 9369 55605 56140 53271 54272 20518 54272 55491 53607 55239 13685 55239 56400 55079 55471 12531 55464 55913 54596 55844 12049
55605 56140 53271 54272 20518 54272 55491 53607 55239 13685 55239 56400 55079 55471 12531 55464 55913 54596 55844 12049 55844 56087 54950 55731 9989
54272 55491 53607 55239 13685 55239 56400 55079 55471 12531 55464 55913 54596 55844 12049 55844 56087 54950 55731 9989 55731 56938 55673 56900 9212
55239 56400 55079 55471 12531 55464 55913 54596 55844 12049 55844 56087 54950 55731 9989 55731 56938 55673 56900 9212 56900 57189 55401 55506 8532
55464 55913 54596 55844 12049 55844 56087 54950 55731 9989 55731 56938 55673 56900 9212 56900 57189 55401 55506 8532 55506 56326 55185 55821 7614
55844 56087 54950 55731 9989 55731 56938 55673 56900 9212 56900 57189 55401 55506 8532 55506 56326 55185 55821 7614 55819 56052 54326 54840 11559
55731 56938 55673 56900 9212 56900 57189 55401 55506 8532 55506 56326 55185 55821 7614 55819 56052 54326 54840 11559 54840 55413 54123 54930 13305
56900 57189 55401 55506 8532 55506 56326 55185 55821 7614 55819 56052 54326 54840 11559 54840 55413 54123 54930 13305 54930 58201 54740 57867 17088
55506 56326 55185 55821 7614 55819 56052 54326 54840 11559 54840 55413 54123 54930 13305 54930 58201 54740 57867 17088 57867 58974 57601 58912 12320
55819 56052 54326 54840 11559 54840 55413 54123 54930 13305 54930 58201 54740 57867 17088 57867 58974 57601 58912 12320 58912 59561 58606 58712 10297
54840 55413 54123 54930 13305 54930 58201 54740 57867 17088 57867 58974 57601 58912 12320 58912 59561 58606 58712 10297 58712 59200 58119 58355 8855
54930 58201 54740 57867 17088 57867 58974 57601 58912 12320 58912 59561 58606 58712 10297 58712 59200 58119 58355 8855 58355 58660 57870 58170 8520
57867 58974 57601 58912 12320 58912 59561 58606 58712 10297 58712 59200 58119 58355 8855 58355 58660 57870 58170 8520 58168 59637 57500 59533 13245
58912 59561 58606 58712 10297 58712 59200 58119 58355 8855 58355 58660 57870 58170 8520 58168 59637 57500 59533 13245 59533 60129 57200 57293 17711
58712 59200 58119 58355 8855 58355 58660 57870 58170 8520 58168 59637 57500 59533 13245 59533 60129 57200 57293 17711 57294 58146 57023 57648 7949
58355 58660 57870 58170 8520 58168 59637 57500 59533 13245 59533 60129 57200 57293 17711 57294 58146 57023 57648 7949 57641 57898 56270 57779 9425
58168 59637 57500 59533 13245 59533 60129 57200 57293 17711 57294 58146 57023 57648 7949 57641 57898 56270 57779 9425 57779 58492 57603 57834 6908
59533 60129 57200 57293 17711 57294 58146 57023 57648 7949 57641 57898 56270 57779 9425 57779 58492 57603 57834 6908 57834 58888 57499 58831 9700
57294 58146 57023 57648 7949 57641 57898 56270 57779 9425 57779 58492 57603 57834 6908 57834 58888 57499 58831 9700 58831 59249 57950 58971 11376
57641 57898 56270 57779 9425 57779 58492 57603 57834 6908 57834 58888 57499 58831 9700 58831 59249 57950 58971 11376 58977 59180 58345 58826 7315
57779 58492 57603 57834 6908 57834 58888 57499 58831 9700 58831 59249 57950 58971 11376 58977 59180 58345 58826 7315 58826 59468 58000 58030 7667
57834 58888 57499 58831 9700 58831 59249 57950 58971 11376 58977 59180 58345 58826 7315 58826 59468 58000 58030 7667 58030 58913 57820 58367 6481
58831 59249 57950 58971 11376 58977 59180 58345 58826 7315 58826 59468 58000 58030 7667 58030 58913 57820 58367 6481 58367 58606 57980 58402 4672
58977 59180 58345 58826 7315 58826 59468 58000 58030 7667 58030 58913 57820 58367 6481 58367 58606 57980 58402 4672 58402 59299 58402 59242 7801
58826 59468 58000 58030 7667 58030 58913 57820 58367 6481 58367 58606 57980 58402 4672 58402 59299 58402 59242 7801 59242 59880 58610 59244 11543
58030 58913 57820 58367 6481 58367 58606 57980 58402 4672 58402 59299 58402 59242 7801 59242 59880 58610 59244 11543 59244 59474 58901 59272 6058
58367 58606 57980 58402 4672 58402 59299 58402 59242 7801 59242 59880 58610 59244 11543 59244 59474 58901 59272 6058 59272 59381 57966 58102 7919
58402 59299 58402 59242 7801 59242 59880 58610 59244 11543 59244 59474 58901 59272 6058 59272 59381 57966 58102 7919 58100 58589 57363 57790 7341
59242 59880 58610 59244 11543 59244 59474 58901 59272 6058 59272 59381 57966 58102 7919 58100 58589 57363 57790 7341 57790 57797 56668 56972 7789
59244 59474 58901 59272 6058 59272 59381 57966 58102 7919 58100 58589 57363 57790 7341 57790 57797 56668 56972 7789 56972 57325 55450 56267 11052
59272 59381 57966 58102 7919 58100 58589 57363 57790 7341 57790 57797 56668 56972 7789 56972 57325 55450 56267 11052 56270 57539 55870 57159 9130
58100 58589 57363 57790 7341 57790 57797 56668 56972 7789 56972 57325 55450 56267 11052 56270 57539 55870 57159 9130 57159 57676 56750 57513 6649
57790 57797 56668 56972 7789 56972 57325 55450 56267 11052 56270 57539 55870 57159 9130 57159 57676 56750 57513 6649 57517 58113 57128 57351 6600
56972 57325 55450 56267 11052 56270 57539 55870 57159 9130 57159 57676 56750 57513 6649 57517 58113 57128 57351 6600 57351 57647 56289 57563 7646
56270 57539 55870 57159 9130 57159 57676 56750 57513 6649 57517 58113 57128 57351 6600 57351 57647 56289 57563 7646 57564 57895 57315 57576 5515
57159 57676 56750 57513 6649 57517 58113 57128 57351 6600 57351 57647 56289 57563 7646 57564 57895 57315 57576 5515 57576 58430 57024 57713 8567
57517 58113 57128 57351 6600 57351 57647 56289 57563 7646 57564 57895 57315 57576 5515 57576 58430 57024 57713 8567 57713 57761 56521 57083 10958
57351 57647 56289 57563 7646 57564 57895 57315 57576 5515 57576 58430 57024 57713 8567 57713 57761 56521 57083 10958 57082 57195 55508 55524 11230
57564 57895 57315 57576 5515 57576 58430 57024 57713 8567 57713 57761 56521 57083 10958 57082 57195 55508 55524 11230 55524 56000 53650 54083 18664
57576 58430 57024 57713 8567 57713 57761 56521 57083 10958 57082 57195 55508 55524 11230 55524 56000 53650 54083 18664 54083 55344 53777 54684 10523
57713 57761 56521 57083 10958 57082 57195 55508 55524 11230 55524 56000 53650 54083 18664 54083 55344 53777 54684 10523 54683 54780 53000 54161 13345
57082 57195 55508 55524 11230 55524 56000 53650 54083 18664 54083 55344 53777 54684 10523 54683 54780 53000 54161 13345 54166 54865 53821 54249 8304
55524 56000 53650 54083 18664 54083 55344 53777 54684 10523 54683 54780 53000 54161 13345 54166 54865 53821 54249 8304 54249 55450 54234 55165 9845
54083 55344 53777 54684 10523 54683 54780 53000 54161 13345 54166 54865 53821 54249 8304 54249 55450 54234 55165 9845 55165 55830 54825 55008 9501
54683 54780 53000 54161 13345 54166 54865 53821 54249 8304 54249 55450 54234 55165 9845 55165 55830 54825 55008 9501 55008 55080 54190 54340 8269
54166 54865 53821 54249 8304 54249 55450 54234 55165 9845 55165 55830 54825 55008 9501 55008 55080 54190 54340 8269 54342 54769 53511 54350 8371
54249 55450 54234 55165 9845 55165 55830 54825 55008 9501 55008 55080 54190 54340 8269 54342 54769 53511 54350 8371 54350 55612 53700 55464 12126
55165 55830 54825 55008 9501 55008 55080 54190 54340 8269 54342 54769 53511 54350 8371 54350 55612 53700 55464 12126 55464 56662 55452 56541 13246
55008 55080 54190 54340 8269 54342 54769 53511 54350 8371 54350 55612 53700 55464 12126 55464 56662 55452 56541 13246 56536 57200 56000 56298 12218
54342 54769 53511 54350 8371 54350 55612 53700 55464 12126 55464 56662 55452 56541 13246 56536 57200 56000 56298 12218 56298 56422 54666 54736 12040
54350 55612 53700 55464 12126 55464 56662 55452 56541 13246 56536 57200 56000 56298 12218 56298 56422 54666 54736 12040 54736 54743 51700 52303 25532
55464 56662 55452 56541 13246 56536 57200 56000 56298 12218 56298 56422 54666 54736 12040 54736 54743 51700 52303 25532 52303 52900 51500 52122 14806
56536 57200 56000 56298 12218 56298 56422 54666 54736 12040 54736 54743 51700 52303 25532 52303 52900 51500 52122 14806 52131 53287 51905 52270 10221
56298 56422 54666 54736 12040 54736 54743 51700 52303 25532 52303 52900 51500 52122 14806 52131 53287 51905 52270 10221 52270 53160 52101 52163 10479
54736 54743 51700 52303 25532 52303 52900 51500 52122 14806 52131 53287 51905 52270 10221 52270 53160 52101 52163 10479 52163 52408 50427 50996 27329
52303 52900 51500 52122 14806 52131 53287 51905 52270 10221 52270 53160 52101 52163 10479 52163 52408 50427 50996 27329 50996 52532 50550 52195 14297
52131 53287 51905 52270 10221 52270 53160 52101 52163 10479 52163 52408 50427 50996 27329 50996 52532 50550 52195 14297 52195 52720 51220 51293 10265
52270 53160 52101 52163 10479 52163 52408 50427 50996 27329 50996 52532 50550 52195 14297 52195 52720 51220 51293 10265 51293 52723 51214 52407 9651
52163 52408 50427 50996 27329 50996 52532 50550 52195 14297 52195 52720 51220 51293 10265 51293 52723 51214 52407 9651 52407 53600 52172 53569 10548
50996 52532 50550 52195 14297 52195 52720 51220 51293 10265 51293 52723 51214 52407 9651 52407 53600 52172 53569 10548 53569 53826 52570 52710 13085
52195 52720 51220 51293 10265 51293 52723 51214 52407 9651 52407 53600 52172 53569 10548 53569 53826 52570 52710 13085 52710 53542 52508 53308 9528
51293 52723 51214 52407 9651 52407 53600 52172 53569 10548 53569 53826 52570 52710 13085 52710 53542 52508 53308 9528 53315 54060 52888 53778 10494
52407 53600 52172 53569 10548 53569 53826 52570 52710 13085 52710 53542 52508 53308 9528 53315 54060 52888 53778 10494 53773 55073 53773 55025 10504
53569 53826 52570 52710 13085 52710 53542 52508 53308 9528 53315 54060 52888 53778 10494 53773 55073 53773 55025 10504 55025 55555 54495 54760 8623
52710 53542 52508 53308 9528 53315 54060 52888 53778 10494 53773 55073 53773 55025 10504 55025 55555 54495 54760 8623 54759 55378 54660 54950 6848
53315 54060 52888 53778 10494 53773 55073 53773 55025 10504 55025 55555 54495 54760 8623 54759 55378 54660 54950 6848 54950 55146 54311 54442 7416
53773 55073 53773 55025 10504 55025 55555 54495 54760 8623 54759 55378 54660 54950 6848 54950 55146 54311 54442 7416 54442 55041 53950 54961 8230
55025 55555 54495 54760 8623 54759 55378 54660 54950 6848 54950 55146 54311 54442 7416 54442 55041 53950 54961 8230 54961 56271 54949 55765 10746
54759 55378 54660 54950 6848 54950 55146 54311 54442 7416 54442 55041 53950 54961 8230 54961 56271 54949 55765 10746 55765 56700 55675 55817 8239
54950 55146 54311 54442 7416 54442 55041 53950 54961 8230 54961 56271 54949 55765 10746 55765 56700 55675 55817 8239 55817 56200 55572 56052 6162
54442 55041 53950 54961 8230 54961 56271 54949 55765 10746 55765 56700 55675 55817 8239 55817 56200 55572 56052 6162 56052 56496 55831 56200 5040
54961 56271 54949 55765 10746 55765 56700 55675 55817 8239 55817 56200 55572 56052 6162 56052 56496 55831 56200 5040 56200 56559 55683 55787 6006
55765 56700 55675 55817 8239 55817 56200 55572 56052 6162 56052 56496 55831 56200 5040 56200 56559 55683 55787 6006 55787 56375 55291 56354 7131
55817 56200 55572 56052 6162 56052 56496 55831 56200 5040 56200 56559 55683 55787 6006 55787 56375 55291 56354 7131 56356 56490 54691 55208 9323
56052 56496 55831 56200 5040 56200 56559 55683 55787 6006 55787 56375 55291 56354 7131 56356 56490 54691 55208 9323 55208 55884 54743 55777 5386
56200 56559 55683 55787 6006 55787 56375 55291 56354 7131 56356 56490 54691 55208 9323 55208 55884 54743 55777 5386 55777 56013 54977 55371 6624
55787 56375 55291 56354 7131 56356 56490 54691 55208 9323 55208 55884 54743 55777 5386 55777 56013 54977 55371 6624 55371 56167 54800 55911 9399
56356 56490 54691 55208 9323 55208 55884 54743 55777 5386 55777 56013 54977 55371 6624 55371 56167 54800 55911 9399 55911 58350 55911 57854 18699
55208 55884 54743 55777 5386 55777 56013 54977 55371 6624 55371 56167 54800 55911 9399 55911 58350 55911 57854 18699 57854 58405 57267 57719 15011
55777 56013 54977 55371 6624 55371 56167 54800 55911 9399 55911 58350 55911 57854 18699 57854 58405 57267 57719 15011 57719 58290 57170 57676 10846
55371 56167 54800 55911 9399 55911 58350 55911 57854 18699 57854 58405 57267 57719 15011 57719 58290 57170 57676 10846 57676 57900 57103 57635 7276
55911 58350 55911 57854 18699 57854 58405 57267 57719 15011 57719 58290 57170 57676 10846 57676 57900 57103 57635 7276 57635 57769 57117 57181 7100
57854 58405 57267 57719 15011 57719 58290 57170 57676 10846 57676 57900 57103 57635 7276 57635 57769 57117 57181 7100 57181 58277 57071 58116 8609
57719 58290 57170 57676 10846 57676 57900 57103 57635 7276 57635 57769 57117 57181 7100 57181 58277 57071 58116 8609 58116 59335 57726 59240 15656
57676 57900 57103 57635 7276 57635 57769 57117 57181 7100 57181 58277 57071 58116 8609 58116 59335 57726 59240 15656 59240 59368 58500 58526 11010
57635 57769 57117 57181 7100 57181 58277 57071 58116 8609 58116 59335 57726 59240 15656 59240 59368 58500 58526 11010 58526 59107 58470 59060 6815
57181 58277 57071 58116 8609 58116 59335 57726 59240 15656 59240 59368 58500 58526 11010 58526 59107 58470 59060 6815 59060 59086 58380 58746 5930
58116 59335 57726 59240 15656 59240 59368 58500 58526 11010 58526 59107 58470 59060 6815 59060 59086 58380 58746 5930 58746 59050 58369 58608 7115
59240 59368 58500 58526 11010 58526 59107 58470 59060 6815 59060 59086 58380 58746 5930 58746 59050 58369 58608 7115 58608 59800 57500 58173 11735
58526 59107 58470 59060 6815 59060 59086 58380 58746 5930 58746 59050 58369 58608 7115 58608 59800 57500 58173 11735 58173 58275 56769 58015 12654
59060 59086 58380 58746 5930 58746 59050 58369 58608 7115 58608 59800 57500 58173 11735 58173 58275 56769 58015 12654 58015 59430 57641 59304 10601
58746 59050 58369 58608 7115 58608 59800 57500 58173 11735 58173 58275 56769 58015 12654 58015 59430 57641 59304 10601 59304 59648 58453 58553 11099
58608 59800 57500 58173 11735 58173 58275 56769 58015 12654 58015 59430 57641 59304 10601 59304 59648 58453 58553 11099 58553 59289 58328 58740 7769
58173 58275 56769 58015 12654 58015 59430 57641 59304 10601 59304 59648 58453 58553 11099 58553 59289 58328 58740 7769 58739 59314 58720 59119 5881
58015 59430 57641 59304 10601 59304 59648 58453 58553 11099 58553 59289 58328 58740 7769 58739 59314 58720 59119 5881 59119 59232 58500 58817 6720
59304 59648 58453 58553 11099 58553 59289 58328 58740 7769 58739 59314 58720 59119 5881 59119 59232 58500 58817 6720 58817 59490 58115 58584 11959
58553 59289 58328 58740 7769 58739 59314 58720 59119 5881 59119 59232 58500 58817 6720 58817 59490 58115 58584 11959 58584 59263 58375 58974 8407
58739 59314 58720 59119 5881 59119 59232 58500 58817 6720 58817 59490 58115 58584 11959 58584 59263 58375 58974 8407 58974 59146 57935 58918 9159
59119 59232 58500 58817 6720 58817 59490 58115 58584 11959 58584 59263 58375 58974 8407 58974 59146 57935 58918 9159 58918 59069 58524 58720 5286
58817 59490 58115 58584 11959 58584 59263 58375 58974 8407 58974 59146 57935 58918 9159 58918 59069 58524 58720 5286 58720 60200 58455 59869 13962
58584 59263 58375 58974 8407 58974 59146 57935 58918 9159 58918 59069 58524 58720 5286 58720 60200 58455 59869 13962 59869 59997 59307 59417 6817
58974 59146 57935 58918 9159 58918 59069 58524 58720 5286 58720 60200 58455 59869 13962 59869 59997 59307 59417 6817 59421 59685 59218 59542 5599
58918 59069 58524 58720 5286 58720 60200 58455 59869 13962 59869 59997 59307 59417 6817 59421 59685 59218 59542 5599 59542 59624 58827 59480 8208
58720 60200 58455 59869 13962 59869 59997 59307 59417 6817 59421 59685 59218 59542 5599 59542 59624 58827 59480 8208 59480 59600 58525 58850 7392
59869 59997 59307 59417 6817 59421 59685 59218 59542 5599 59542 59624 58827 59480 8208 59480 59600 58525 58850 7392 58850 59219 58428 58950 5402
59421 59685 59218 59542 5599 59542 59624 58827 59480 8208 59480 59600 58525 58850 7392 58850 59219 58428 58950 5402 58950 59450 58931 59221 5179
59542 59624 58827 59480 8208 59480 59600 58525 58850 7392 58850 59219 58428 58950 5402 58950 59450 58931 59221 5179 59221 59531 59180 59298 5138
59480 59600 58525 58850 7392 58850 59219 58428 58950 5402 58950 59450 58931 59221 5179 59221 59531 59180 59298 5138 59301 59791 58750 59255 7896
58850 59219 58428 58950 5402 58950 59450 58931 59221 5179 59221 59531 59180 59298 5138 59301 59791 58750 59255 7896 59256 59454 58800 58829 6781
58950 59450 58931 59221 5179 59221 59531 59180 59298 5138 59301 59791 58750 59255 7896 59256 59454 58800 58829 6781 58829 59143 57707 58597 11601
59221 59531 59180 59298 5138 59301 59791 58750 59255 7896 59256 59454 58800 58829 6781 58829 59143 57707 58597 11601 58597 58597 56880 57051 10812
59301 59791 58750 59255 7896 59256 59454 58800 58829 6781 58829 59143 57707 58597 11601 58597 58597 56880 57051 10812 57051 57583 56388 57492 10461
59256 59454 58800 58829 6781 58829 59143 57707 58597 11601 58597 58597 56880 57051 10812 57051 57583 56388 57492 10461 57492 57723 57139 57614 5223
58829 59143 57707 58597 11601 58597 58597 56880 57051 10812 57051 57583 56388 57492 10461 57492 57723 57139 57614 5223 57614 57787 57033 57275 5903
58597 58597 56880 57051 10812 57051 57583 56388 57492 10461 57492 57723 57139 57614 5223 57614 57787 57033 57275 5903 57278 58492 57000 57918 8804
57051 57583 56388 57492 10461 57492 57723 57139 57614 5223 57614 57787 57033 57275 5903 57278 58492 57000 57918 8804 57918 58280 57684 57953 6322
57492 57723 57139 57614 5223 57614 57787 57033 57275 5903 57278 58492 57000 57918 8804 57918 58280 57684 57953 6322 57953 58300 57826 58202 4597
57614 57787 57033 57275 5903 57278 58492 57000 57918 8804 57918 58280 57684 57953 6322 57953 58300 57826 58202 4597 58202 58387 57320 57467 7281
57278 58492 57000 57918 8804 57918 58280 57684 57953 6322 57953 58300 57826 58202 4597 58202 58387 57320 57467 7281 57467 57618 56790 57250 8955
57918 58280 57684 57953 6322 57953 58300 57826 58202 4597 58202 58387 57320 57467 7281 57467 57618 56790 57250 8955 57250 57766 56777 57756 7507
57953 58300 57826 58202 4597 58202 58387 57320 57467 7281 57467 57618 56790 57250 8955 57250 57766 56777 57756 7507 57756 59272 57746 59018 13510
58202 58387 57320 57467 7281 57467 57618 56790 57250 8955 57250 57766 56777 57756 7507 57756 59272 57746 59018 13510 59020 59240 58610 59005 9601
57467 57618 56790 57250 8955 57250 57766 56777 57756 7507 57756 59272 57746 59018 13510 59020 59240 58610 59005 9601 59005 59130 58479 59129 7402
57250 57766 56777 57756 7507 57756 59272 57746 59018 13510 59020 59240 58610 59005 9601 59005 59130 58479 59129 7402 59129 59495 58600 58608 8399
57756 59272 57746 59018 13510 59020 59240 58610 59005 9601 59005 59130 58479 59129 7402 59129 59495 58600 58608 8399 58610 59031 58349 58576 7077
59020 59240 58610 59005 9601 59005 59130 58479 59129 7402 59129 59495 58600 58608 8399 58610 59031 58349 58576 7077 58576 59000 58300 58541 9964
59005 59130 58479 59129 7402 59129 59495 58600 58608 8399 58610 59031 58349 58576 7077 58576 59000 58300 58541 9964 58541 58998 57413 57818 14803
59129 59495 58600 58608 8399 58610 59031 58349 58576 7077 58576 59000 58300 58541 9964 58541 58998 57413 57818 14803 57818 58282 57722 58225 7405
58610 59031 58349 58576 7077 58576 59000 58300 58541 9964 58541 58998 57413 57818 14803 57818 58282 57722 58225 7405 58225 58311 57483 57991 6550
58576 59000 58300 58541 9964 58541 58998 57413 57818 14803 57818 58282 57722 58225 7405 58225 58311 57483 57991 6550 57990 58200 57161 57922 8169
58541 58998 57413 57818 14803 57818 58282 57722 58225 7405 58225 58311 57483 57991 6550 57990 58200 57161 57922 8169 57922 58655 57268 57850 12269
57818 58282 57722 58225 7405 58225 58311 57483 57991 6550 57990 58200 57161 57922 8169 57922 58655 57268 57850 12269 57850 57938 55700 56320 18724
58225 58311 57483 57991 6550 57990 58200 57161 57922 8169 57922 58655 57268 57850 12269 57850 57938 55700 56320 18724 56320 56937 55612 56451 14027
57990 58200 57161 57922 8169 57922 58655 57268 57850 12269 57850 57938 55700 56320 18724 56320 56937 55612 56451 14027 56451 56850 55473 56153 12331
57922 58655 57268 57850 12269 57850 57938 55700 56320 18724 56320 56937 55612 56451 14027 56451 56850 55473 56153 12331 56153 56570 55717 55953 5704
57850 57938 55700 56320 18724 56320 56937 55612 56451 14027 56451 56850 55473 56153 12331 56153 56570 55717 55953 5704 55953 56700 55700 56540 6505
56320 56937 55612 56451 14027 56451 56850 55473 56153 12331 56153 56570 55717 55953 5704 55953 56700 55700 56540 6505 56540 57333 56529 57025 7699
56451 56850 55473 56153 12331 56153 56570 55717 55953 5704 55953 56700 55700 56540 6505 56540 57333 56529 57025 7699 57023 57267 56330 56421 7567
56153 56570 55717 55953 5704 55953 56700 55700 56540 6505 56540 57333 56529 57025 7699 57023 57267 56330 56421 7567 56421 57912 56311 57768 10949
55953 56700 55700 56540 6505 56540 57333 56529 57025 7699 57023 57267 56330 56421 7567 56421 57912 56311 57768 10949 57769 58153 57538 57734 6729
56540 57333 56529 57025 7699 57023 57267 56330 56421 7567 56421 57912 56311 57768 10949 57769 58153 57538 57734 6729 57732 58100 57449 58077 4832
57023 57267 56330 56421 7567 56421 57912 56311 57768 10949 57769 58153 57538 57734 6729 57732 58100 57449 58077 4832 58077 58419 57806 57985 5235
56421 57912 56311 57768 10949 57769 58153 57538 57734 6729 57732 58100 57449 58077 4832 58077 58419 57806 57985 5235 57985 58314 57654 58051 5646
57769 58153 57538 57734 6729 57732 58100 57449 58077 4832 58077 58419 57806 57985 5235 57985 58314 57654 58051 5646 58048 58894 57669 58527 9447
57732 58100 57449 58077 4832 58077 58419 57806 57985 5235 57985 58314 57654 58051 5646 58048 58894 57669 58527 9447 58527 58783 58024 58240 9093
58077 58419 57806 57985 5235 57985 58314 57654 58051 5646 58048 58894 57669 58527 9447 58527 58783 58024 58240 9093 58239 58528 57870 58370 6360
57985 58314 57654 58051 5646 58048 58894 57669 58527 9447 58527 58783 58024 58240 9093 58239 58528 57870 58370 6360 58370 58600 57873 58142 5048
58048 58894 57669 58527 9447 58527 58783 58024 58240 9093 58239 58528 57870 58370 6360 58370 58600 57873 58142 5048 58142 59238 57900 59229 9223
58527 58783 58024 58240 9093 58239 58528 57870 58370 6360 58370 58600 57873 58142 5048 58142 59238 57900 59229 9223 59229 61500 59229 60480 24587
58239 58528 57870 58370 6360 58370 58600 57873 58142 5048 58142 59238 57900 59229 9223 59229 61500 59229 60480 24587 60480 60997 60338 60575 7829
58370 58600 57873 58142 5048 58142 59238 57900 59229 9223 59229 61500 59229 60480 24587 60480 60997 60338 60575 7829 60575 60800 59811 60247 9993
58142 59238 57900 59229 9223 59229 61500 59229 60480 24587 60480 60997 60338 60575 7829 60575 60800 59811 60247 9993 60247 60550 59550 59567 8707
59229 61500 59229 60480 24587 60480 60997 60338 60575 7829 60575 60800 59811 60247 9993 60247 60550 59550 59567 8707 59567 59842 58374 59769 9564
60480 60997 60338 60575 7829 60575 60800 59811 60247 9993 60247 60550 59550 59567 8707 59567 59842 58374 59769 9564 59769 60699 59544 60268 7833
60575 60800 59811 60247 9993 60247 60550 59550 59567 8707 59567 59842 58374 59769 9564 59769 60699 59544 60268 7833 60268 60328 59339 59655 7509
60247 60550 59550 59567 8707 59567 59842 58374 59769 9564 59769 60699 59544 60268 7833 60268 60328 59339 59655 7509 59655 60144 59450 59721 6455
59567 59842 58374 59769 9564 59769 60699 59544 60268 7833 60268 60328 59339 59655 7509 59655 60144 59450 59721 6455 59721 59844 59232 59645 6682
59769 60699 59544 60268 7833 60268 60328 59339 59655 7509 59655 60144 59450 59721 6455 59721 59844 59232 59645 6682 59645 60190 59405 59705 7050
60268 60328 59339 59655 7509 59655 60144 59450 59721 6455 59721 59844 59232 59645 6682 59645 60190 59405 59705 7050 59705 60130 59433 60002 5625
59655 60144 59450 59721 6455 59721 59844 59232 59645 6682 59645 60190 59405 59705 7050 59705 60130 59433 60002 5625 59998 60456 59586 60368 6713
59721 59844 59232 59645 6682 59645 60190 59405 59705 7050 59705 60130 59433 60002 5625 59998 60456 59586 60368 6713 60368 61300 60020 60711 11533
59645 60190 59405 59705 7050 59705 60130 59433 60002 5625 59998 60456 59586 60368 6713 60368 61300 60020 60711 11533 60711 60878 59350 60241 13766
59705 60130 59433 60002 5625 59998 60456 59586 60368 6713 60368 61300 60020 60711 11533 60711 60878 59350 60241 13766 60241 60584 59610 59986 11036
59998 60456 59586 60368 6713 60368 61300 60020 60711 11533 60711 60878 59350 60241 13766 60241 60584 59610 59986 11036 59986 60223 59680 60090 7061
60368 61300 60020 60711 11533 60711 60878 59350 60241 13766 60241 60584 59610 59986 11036 59986 60223 59680 60090 7061 60090 60241 59759 59860 6263
60711 60878 59350 60241 13766 60241 60584 59610 59986 11036 59986 60223 59680 60090 7061 60090 60241 59759 59860 6263 59860 61100 59805 60493 11980
60241 60584 59610 59986 11036 59986 60223 59680 60090 7061 60090 60241 59759 59860 6263 59860 61100 59805 60493 11980 60493 61415 60330 61050 12164
59986 60223 59680 60090 7061 60090 60241 59759 59860 6263 59860 61100 59805 60493 11980 60493 61415 60330 61050 12164 61050 63287 61046 62942 25344
60090 60241 59759 59860 6263 59860 61100 59805 60493 11980 60493 61415 60330 61050 12164 61050 63287 61046 62942 25344 62942 63657 62500 63331 14989
59860 61100 59805 60493 11980 60493 61415 60330 61050 12164 61050 63287 61046 62942 25344 62942 63657 62500 63331 14989 63331 63777 62530 62997 11918
60493 61415 60330 61050 12164 61050 63287 61046 62942 25344 62942 63657 62500 63331 14989 63331 63777 62530 62997 11918 62997 63666 62842 63575 6451
61050 63287 61046 62942 25344 62942 63657 62500 63331 14989 63331 63777 62530 62997 11918 62997 63666 62842 63575 6451 63575 63869 63063 63749 9361
62942 63657 62500 63331 14989 63331 63777 62530 62997 11918 62997 63666 62842 63575 6451 63575 63869 63063 63749 9361 63749 64854 63605 64288 14251
63331 63777 62530 62997 11918 62997 63666 62842 63575 6451 63575 63869 63063 63749 9361 63749 64854 63605 64288 14251 64288 64787 63012 64511 15881
62997 63666 62842 63575 6451 63575 63869 63063 63749 9361 63749 64854 63605 64288 14251 64288 64787 63012 64511 15881 64509 64640 62345 63045 17788
63575 63869 63063 63749 9361 63749 64854 63605 64288 14251 64288 64787 63012 64511 15881 64509 64640 62345 63045 17788 63045 63764 61301 62150 17414
63749 64854 63605 64288 14251 64288 64787 63012 64511 15881 64509 64640 62345 63045 17788 63045 63764 61301 62150 17414 62150 63062 61873 62959 7917
64288 64787 63012 64511 15881 64509 64640 62345 63045 17788 63045 63764 61301 62150 17414 62150 63062 61873 62959 7917 62959 63491 62333 63056 8402
64509 64640 62345 63045 17788 63045 63764 61301 62150 17414 62150 63062 61873 62959 7917 62959 63491 62333 63056 8402 63056 63460 62706 62842 7327
63045 63764 61301 62150 17414 62150 63062 61873 62959 7917 62959 63491 62333 63056 8402 63056 63460 62706 62842 7327 62842 63137 62020 62361 8516
