Kline open time,Open price,High price,Low price,Close price,Volume,Kline close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1611525600000,31909.46000000,32348.40000000,31650.00000000,32127.97000000,1991.43316400,1611529199999,63829956.46422534,67277,1078.18369300,34569390.58264187,0
1611529200000,32127.97000000,32369.59000000,32015.46000000,32259.90000000,2337.61342700,1611532799999,75199917.93817138,58165,1168.39891700,37594214.57639895,0
1611532800000,32259.45000000,32831.07000000,32175.61000000,32574.71000000,4492.34534200,1611536399999,146277748.43817087,97899,2452.47937700,79854637.15251205,0
1611536400000,32575.15000000,32908.98000000,32411.77000000,32864.98000000,2900.14700100,1611539999999,94677652.83307504,68427,1496.45393800,48863779.58125962,0
1611540000000,32864.97000000,32995.00000000,32636.36000000,32768.23000000,2347.98898000,1611543599999,76958546.93813420,56638,1110.53962800,36402424.42384716,0
1611543600000,32768.23000000,33674.48000000,32580.30000000,33568.18000000,4706.03630500,1611547199999,156151422.42674605,94675,2679.83693300,88871512.80568639,0
1611547200000,33568.17000000,33797.96000000,33261.00000000,33378.93000000,3754.09528000,1611550799999,125816591.56082466,82214,1816.50876100,60878211.28812918,0
1611550800000,33378.06000000,33461.53000000,33188.00000000,33331.13000000,2126.57759900,1611554399999,70898446.60639003,51073,1021.87337700,34069625.73534733,0
1611554400000,33331.13000000,33550.00000000,33150.00000000,33496.22000000,2557.38044100,1611557999999,85283083.54695842,56356,1300.50544100,43381088.39830938,0
1611558000000,33496.22000000,33562.04000000,33045.00000000,33346.95000000,2786.69845900,1611561599999,92697097.45934045,63322,1424.03303800,47363349.33624157,0
1611561600000,33347.19000000,33497.88000000,33188.99000000,33448.21000000,2566.70193600,1611565199999,85591925.94627989,63474,1340.55118400,44704047.41718278,0
1611565200000,33449.72000000,33548.00000000,32800.00000000,32979.10000000,3423.01687200,1611568799999,113489933.49232923,76269,1606.34752200,53270937.84773043,0
1611568800000,32979.10000000,33166.00000000,32750.09000000,33117.43000000,3417.07831700,1611572399999,112905085.79654864,85289,1955.61686600,64624341.75150900,0
1611572400000,33119.35000000,33334.57000000,33040.00000000,33185.26000000,1981.51326800,1611575999999,65739353.93602941,66341,1070.32998700,35513475.22375523,0
