Kline open time,Open price,High price,Low price,Close price,Volume,Number of trades,Taker buy base asset volume
2019-11-14 12:00:00 AM,8774.78,8798.06,8581.39,8642.25,87099.995,225625,42551.679
2019-11-15 12:00:00 AM,8642.47,8780,8380,8473.27,145602.497,368156,70893.746
2019-11-16 12:00:00 AM,8473.30,8540.54,8435,8491.06,48657.040,152747,24188.913
2019-11-17 12:00:00 AM,8491.18,8631,8355.78,8504.04,72152.266,215149,35856.741
2019-11-18 12:00:00 AM,8504.13,8504.71,8050,8183.26,123477.142,363313,57762.941
2019-11-19 12:00:00 AM,8183.30,8212.87,8000,8131.70,110854.030,294385,55317.768
2019-11-20 12:00:00 AM,8131.12,8230,8037.50,8094.05,87352.380,241974,42908.637
2019-11-21 12:00:00 AM,8094.57,8131.51,7432,7621.90,180289.189,412277,85629.625
2019-11-22 12:00:00 AM,7621.89,7765.03,6762.73,7262.72,371213.951,999166,181934.585
2019-11-23 12:00:00 AM,7261.89,7345.84,7073.38,7305.99,139643.311,378359,69436.266
2019-11-24 12:00:00 AM,7306.19,7324.92,6855.91,6900.86,183676.078,504021,90242.175
2019-11-25 12:00:00 AM,6899.77,7386.29,6510.19,7102.03,333987.914,926856,166657.753
2019-11-26 12:00:00 AM,7103.34,7340.06,7011.90,7150,193962.094,525112,96641.345
2019-11-27 12:00:00 AM,7149.97,7669.20,6850,7506.77,297842.994,787562,150498.289
2019-11-28 12:00:00 AM,7506.78,7643,7356,7415.79,175000.609,439167,86015.121
2019-11-29 12:00:00 AM,7417,7850,7394.57,7736.66,185819.186,481870,93865.649
2019-11-30 12:00:00 AM,7737.23,7800,7444.18,7542.93,141966.392,362290,68012.803
2019-12-01 12:00:00 AM,7541.08,7541.08,7222.29,7387.38,196291.252,500459,96077.054
2019-12-02 12:00:00 AM,7388,7416.75,7137.74,7291,143966.953,370901,71412.232
2019-12-03 12:00:00 AM,7291.74,7404.42,7231.35,7290.86,84699.470,233130,41922.424
2019-12-04 12:00:00 AM,7290.85,7800,7070,7191,274879.481,593445,137506.045
2019-12-05 12:00:00 AM,7189.42,7480,7142.54,7384.99,176315.108,446089,88995.656
2019-12-06 12:00:00 AM,7384.66,7602.44,7295.73,7522.10,136218.707,367352,68368.604
2019-12-07 12:00:00 AM,7521.13,7616.91,7467.44,7487.20,83208.782,223129,41704.625
2019-12-08 12:00:00 AM,7487.19,7559.39,7376,7508.20,84380.338,218684,41942.110
2019-12-09 12:00:00 AM,7507.87,7676.48,7269.05,7337.49,136440.176,349478,66499.449
2019-12-10 12:00:00 AM,7338.20,7403.71,7152,7220.98,126662.794,294099,61838.397
2019-12-11 12:00:00 AM,7220.92,7267,7117.74,7205.77,97320.727,224496,48330.933
2019-12-12 12:00:00 AM,7206.78,7295.12,7080,7194.77,140594.105,304604,70699.718
2019-12-13 12:00:00 AM,7194.08,7298,7190,7252.98,80178.833,187255,39706.504
2019-12-14 12:00:00 AM,7252.98,7266.14,7007.86,7061.34,97837.512,236813,46055.740
2019-12-15 12:00:00 AM,7060.79,7196,7004.77,7115,87933.233,180924,44537.104
2019-12-16 12:00:00 AM,7115.45,7147.34,6831,6887.54,117597.890,249488,55589.143
2019-12-17 12:00:00 AM,6887.48,6940,6550,6618.96,166411.289,348899,80946.311
2019-12-18 12:00:00 AM,6618.96,7479.99,6427,7277.44,328489.593,675369,170098.066
2019-12-19 12:00:00 AM,7278.11,7367.87,7042.82,7146.29,158849.566,323697,77011.059
2019-12-20 12:00:00 AM,7146.29,7217.08,7078.17,7184.39,86449.566,179313,43256.648
2019-12-21 12:00:00 AM,7184.39,7185,7108,7131.01,44340.865,99594,21922.424
2019-12-22 12:00:00 AM,7131.02,7517.61,7122,7502.92,129797.395,278563,67246.221
2019-12-23 12:00:00 AM,7502.92,7691,7262,7314.01,215298.787,431464,104347.760
2019-12-24 12:00:00 AM,7314.03,7434.55,7156.08,7252.04,149081.004,279760,73067.038
2019-12-25 12:00:00 AM,7251.57,7267.63,7123.19,7201.45,96965.072,174360,47370.959
2019-12-26 12:00:00 AM,7201.67,7438.80,7151,7197.46,133973.533,246938,66703.488
2019-12-27 12:00:00 AM,7197.84,7270,7078.89,7248.40,112284.610,211189,55474.655
2019-12-28 12:00:00 AM,7248.40,7359.15,7235,7311.48,91292.882,156362,44857.620
2019-12-29 12:00:00 AM,7310.29,7527,7283.60,7383.67,102543.974,186571,52979.273
2019-12-30 12:00:00 AM,7383.68,7400,7215.58,7240.43,94375.362,174925,44946.508
2019-12-31 12:00:00 AM,7240.80,7319,7141,7189,89203.437,157014,42880.850
2020-01-01 12:00:00 AM,7189.43,7260.43,7170.15,7197.57,56801.329,101871,28834.200
2020-01-02 12:00:00 AM,7197.57,7209.59,6922.00,6962.04,115295.677,224747,55404.262
2020-01-03 12:00:00 AM,6962.34,7407.28,6863.44,7341.72,208493.458,409820,107485.965
2020-01-04 12:00:00 AM,7341.60,7400.00,7269.21,7350.71,92586.033,186349,46139.090
2020-01-05 12:00:00 AM,7350.54,7495.00,7303.00,7354.36,117765.972,238905,58447.543
2020-01-06 12:00:00 AM,7354.36,7808.65,7345.00,7757.39,168150.317,323625,86031.412
2020-01-07 12:00:00 AM,7757.74,8215.33,7733.00,8152.49,280809.162,526402,140703.918
2020-01-08 12:00:00 AM,8150.90,8468.42,7870.11,8059.84,321225.114,650971,157260.453
2020-01-09 12:00:00 AM,8059.77,8060.00,7750.01,7818.59,187263.143,362420,91426.059
2020-01-10 12:00:00 AM,7817.91,8210.62,7670.00,8207.09,253783.948,542054,129373.462
2020-01-11 12:00:00 AM,8207.20,8292.19,8003.87,8020.56,164741.715,354690,81244.929
2020-01-12 12:00:00 AM,8020.58,8195.00,7956.28,8186.70,108629.964,243290,54658.736
2020-01-13 12:00:00 AM,8186.22,8200.00,8053.78,8113.00,74581.364,184440,36688.577
2020-01-14 12:00:00 AM,8112.99,8893.00,8109.02,8825.00,290777.981,652920,149457.707
2020-01-15 12:00:00 AM,8825.00,8921.20,8570.52,8825.30,237633.837,435491,115421.367
2020-01-16 12:00:00 AM,8825.35,8868.21,8596.25,8725.08,167958.963,294579,83305.758
2020-01-17 12:00:00 AM,8724.99,9039.00,8680.00,8918.72,205717.686,390463,102758.035
2020-01-18 12:00:00 AM,8918.73,8995.00,8816.00,8925.00,114708.682,220520,57164.221
2020-01-19 12:00:00 AM,8925.00,9205.30,8440.91,8705.85,225314.525,444795,109554.498
2020-01-20 12:00:00 AM,8705.98,8750.37,8526.06,8650.00,125161.675,240897,60421.576
2020-01-21 12:00:00 AM,8650.00,8790.10,8448.60,8742.43,107577.153,200875,53560.546
2020-01-22 12:00:00 AM,8742.78,8820.00,8585.85,8684.57,94305.496,180455,46246.208
2020-01-23 12:00:00 AM,8684.47,8694.00,8326.00,8409.60,163407.064,335447,79123.155
2020-01-24 12:00:00 AM,8410.00,8528.00,8247.00,8441.96,144785.391,316370,72647.472
2020-01-25 12:00:00 AM,8442.82,8455.00,8272.00,8344.64,96961.714,186872,47660.876
2020-01-26 12:00:00 AM,8344.37,8624.45,8300.00,8611.21,117898.916,218347,61183.604
2020-01-27 12:00:00 AM,8611.21,9015.48,8565.00,8913.61,172235.328,359034,88760.412
2020-01-28 12:00:00 AM,8913.61,9436.06,8905.00,9398.98,244467.546,455985,123183.084
2020-01-29 12:00:00 AM,9399.72,9460.52,9242.00,9311.00,169460.643,338155,82813.375
2020-01-30 12:00:00 AM,9311.23,9599.00,9210.42,9525.67,190137.536,393732,96408.369
2020-01-31 12:00:00 AM,9525.67,9550.72,9220.00,9364.51,146644.026,266727,70753.403
2020-02-01 12:00:00 AM,9364.50,9477.76,9306.00,9392.74,109040.285,229569,54324.089
2020-02-02 12:00:00 AM,9392.99,9489.92,9160.01,9338.20,148402.977,285872,72902.026
2020-02-03 12:00:00 AM,9340.49,9647.61,9250.00,9300.64,159049.385,313233,79180.283
2020-02-04 12:00:00 AM,9300.63,9368.00,9105.00,9198.35,147843.902,282503,71776.668
2020-02-05 12:00:00 AM,9198.32,9799.08,9179.88,9630.00,212311.697,387332,111557.886
2020-02-06 12:00:00 AM,9630.00,9884.00,9550.00,9778.12,200556.367,366953,98843.932
2020-02-07 12:00:00 AM,9777.97,9900.00,9736.66,9821.52,129740.767,244078,63763.916
2020-02-08 12:00:00 AM,9821.52,9956.00,9680.55,9906.43,129267.269,238583,65282.120
2020-02-09 12:00:00 AM,9906.09,10184.34,9892.15,10167.38,143407.013,270733,72981.764
2020-02-10 12:00:00 AM,10167.37,10213.56,9750.00,9865.56,184242.737,333889,89129.888
2020-02-11 12:00:00 AM,9865.56,10409.96,9729.36,10229.06,190119.815,381836,98272.116
2020-02-12 12:00:00 AM,10230.74,10479.98,10229.71,10339.99,159674.258,336615,80738.924
2020-02-13 12:00:00 AM,10339.64,10540.00,10101.00,10239.63,213052.717,454247,101980.087
2020-02-14 12:00:00 AM,10240.02,10390.00,10123.37,10356.82,130975.746,267110,67096.628
2020-02-15 12:00:00 AM,10356.27,10389.75,9752.30,9914.99,152146.127,325934,70415.864
2020-02-16 12:00:00 AM,9914.31,10060.45,9626.64,9921.86,141547.956,321449,69642.561
2020-02-17 12:00:00 AM,9921.87,9971.00,9461.89,9716.00,185338.179,399493,89956.126
2020-02-18 12:00:00 AM,9716.00,10270.00,9598.00,10174.32,166119.369,398826,84019.968
2020-02-19 12:00:00 AM,10174.53,10286.00,9293.07,9593.65,187495.927,442535,86400.201
2020-02-20 12:00:00 AM,9593.31,9700.00,9382.59,9601.99,143105.587,340441,69158.410
2020-02-21 12:00:00 AM,9601.51,9759.59,9547.00,9681.39,98954.288,222939,49439.472
2020-02-22 12:00:00 AM,9681.39,9710.70,9565.00,9659.20,58419.547,137989,29109.510
2020-02-23 12:00:00 AM,9658.95,10018.90,9657.00,9943.12,97134.358,229104,49886.568
2020-02-24 12:00:00 AM,9943.12,10000.00,9487.38,9662.95,157965.671,357670,73688.386
2020-02-25 12:00:00 AM,9662.88,9686.78,9247.00,9326.00,168641.725,370353,80606.877
2020-02-26 12:00:00 AM,9326.00,9384.00,8610.00,8792.22,267005.172,594555,125256.227
2020-02-27 12:00:00 AM,8793.96,8978.00,8533.90,8828.00,200638.488,447761,99331.859
2020-02-28 12:00:00 AM,8827.12,8908.86,8450.00,8699.57,196066.110,479621,97577.393
2020-02-29 12:00:00 AM,8699.86,8799.83,8530.00,8531.98,103524.685,217411,49487.071
2020-03-01 12:00:00 AM,8532.50,8762.24,8409.00,8537.84,174332.916,346326,85613.610
2020-03-02 12:00:00 AM,8537.84,8972.00,8504.95,8919.70,160294.484,330286,83302.183
2020-03-03 12:00:00 AM,8919.70,8922.34,8657.41,8765.00,160123.605,331015,77472.254
2020-03-04 12:00:00 AM,8765.00,8853.88,8669.23,8756.93,105462.120,219177,51814.453
2020-03-05 12:00:00 AM,8755.98,9172.30,8755.98,9062.81,161840.623,305604,81304.772
2020-03-06 12:00:00 AM,9062.62,9179.75,8994.14,9139.48,115011.583,226911,56607.201
2020-03-07 12:00:00 AM,9139.77,9204.00,8850.00,8897.18,125804.999,240352,59759.072
2020-03-08 12:00:00 AM,8895.62,8897.71,7997.70,8038.46,237407.028,443337,109247.103
2020-03-09 12:00:00 AM,8038.99,8182.31,7635.21,7932.15,334399.107,630254,165620.727
2020-03-10 12:00:00 AM,7932.45,8156.31,7733.00,7897.66,257068.702,480453,127445.512
2020-03-11 12:00:00 AM,7898.21,7988.00,7593.29,7938.39,220537.381,401429,109589.744
2020-03-12 12:00:00 AM,7938.39,7969.00,4347.00,4764.65,784747.020,1559176,376597.666
2020-03-13 12:00:00 AM,4762.28,5971.00,3621.81,5570.26,935489.242,2491958,465297.838
2020-03-14 12:00:00 AM,5569.84,5638.42,5040.00,5167.01,316242.586,778184,157435.123
2020-03-15 12:00:00 AM,5167.21,5954.47,5089.12,5357.32,356311.765,806813,184750.035
2020-03-16 12:00:00 AM,5354.81,5361.26,4413.62,5026.26,621555.792,1445469,318949.688
2020-03-17 12:00:00 AM,5027.11,5529.98,4913.49,5307.38,429908.098,1054231,232442.760
2020-03-18 12:00:00 AM,5306.42,5435.00,4982.75,5389.64,402005.703,915737,211992.384
2020-03-19 12:00:00 AM,5389.94,6400.00,5246.50,6159.60,499391.190,1105378,265398.098
2020-03-20 12:00:00 AM,6159.41,6911.00,5650.00,6203.77,571898.016,1274738,293613.556
2020-03-21 12:00:00 AM,6204.47,6457.17,5854.01,6183.69,387679.649,986672,209288.231
2020-03-22 12:00:00 AM,6183.84,6408.91,5730.35,5810.17,391002.795,1072425,206652.155
2020-03-23 12:00:00 AM,5810.30,6619.90,5670.00,6463.84,489746.087,1193611,257236.824
2020-03-24 12:00:00 AM,6463.21,6840.00,6369.00,6741.33,437968.553,1114257,220131.441
2020-03-25 12:00:00 AM,6740.86,6960.71,6436.26,6673.41,400684.542,1046097,210095.392
2020-03-26 12:00:00 AM,6673.57,6777.50,6500.00,6733.76,281245.628,808889,144932.277
2020-03-27 12:00:00 AM,6733.76,6840.00,6230.00,6353.64,258213.519,741333,128814.892
2020-03-28 12:00:00 AM,6353.64,6354.74,6004.00,6230.95,341944.185,1008455,179087.046
2020-03-29 12:00:00 AM,6231.81,6260.00,5857.60,5876.27,251335.919,695647,129308.418
2020-03-30 12:00:00 AM,5876.27,6606.15,5850.00,6391.08,387321.998,1071219,206399.459
2020-03-31 12:00:00 AM,6389.52,6516.63,6320.00,6407.10,262522.644,790788,135500.437
2020-04-01 12:00:00 AM,6407.10,6693.00,6140.00,6641.51,390529.602,1158799,205706.298
2020-04-02 12:00:00 AM,6641.22,7290.00,6542.73,6791.63,531321.428,1382876,275029.952
2020-04-03 12:00:00 AM,6791.65,7049.11,6600.00,6729.80,411944.927,1074346,213227.061
2020-04-04 12:00:00 AM,6729.80,7020.00,6629.99,6851.10,319849.757,918658,168633.540
2020-04-05 12:00:00 AM,6851.40,6893.44,6668.02,6768.90,239224.508,698862,124679.648
2020-04-06 12:00:00 AM,6768.90,7370.00,6760.00,7325.73,461331.013,1279153,245413.283
2020-04-07 12:00:00 AM,7325.73,7457.00,7070.43,7192.90,419572.040,1075255,209708.684
2020-04-08 12:00:00 AM,7192.90,7417.83,7145.14,7357.66,332599.575,1007080,169892.335
2020-04-09 12:00:00 AM,7357.15,7365.69,7105.98,7278.65,293638.581,844238,148199.882
2020-04-10 12:00:00 AM,7278.83,7290.00,6741.00,6857.82,440148.453,1366733,211454.736
2020-04-11 12:00:00 AM,6858.00,6944.28,6757.29,6874.18,224157.844,703329,118780.248
2020-04-12 12:00:00 AM,6874.17,7173.98,6775.66,6900.52,321594.822,960439,165602.500
2020-04-13 12:00:00 AM,6900.19,6900.99,6558.00,6834.00,421954.773,1257602,216013.226
2020-04-14 12:00:00 AM,6834.01,6975.60,6751.00,6864.11,280445.427,1002761,144042.067
2020-04-15 12:00:00 AM,6864.11,6929.00,6602.59,6616.89,281136.689,978500,140357.102
2020-04-16 12:00:00 AM,6616.88,7190.92,6465.33,7098.15,559868.603,1570129,297526.011
2020-04-17 12:00:00 AM,7098.15,7140.00,6981.00,7022.44,277339.601,815405,140468.709
2020-04-18 12:00:00 AM,7022.00,7290.00,7008.11,7242.42,225807.171,665801,119681.739
2020-04-19 12:00:00 AM,7242.49,7258.42,7055.00,7118.03,216975.114,687566,107002.397
2020-04-20 12:00:00 AM,7118.04,7208.55,6735.95,6825.29,445104.981,1327875,221767.063
2020-04-21 12:00:00 AM,6825.28,6940.00,6759.16,6838.00,288024.528,927606,149431.948
2020-04-22 12:00:00 AM,6838.00,7154.90,6812.57,7120.06,306482.163,926951,164226.935
2020-04-23 12:00:00 AM,7120.06,7802.38,7020.00,7483.35,472510.047,1298970,243729.506
2020-04-24 12:00:00 AM,7483.36,7612.91,7388.00,7504.11,278378.368,808016,139206.084
2020-04-25 12:00:00 AM,7504.62,7722.33,7433.00,7534.01,243266.807,645606,125411.352
2020-04-26 12:00:00 AM,7534.01,7709.57,7476.86,7694.17,269921.936,720885,139301.802
2020-04-27 12:00:00 AM,7693.63,7795.60,7623.98,7774.00,290336.169,755785,145954.546
2020-04-28 12:00:00 AM,7774.00,7780.00,7662.49,7735.75,217652.761,588167,107731.862
2020-04-29 12:00:00 AM,7735.76,8988.66,7710.00,8784.20,871197.569,2033439,454524.100
2020-04-30 12:00:00 AM,8784.05,9479.77,8400.00,8624.76,944211.711,2329118,459375.562
2020-05-01 12:00:00 AM,8623.61,9065.00,8619.84,8830.52,417820.386,1303431,204405.421
2020-05-02 12:00:00 AM,8830.52,9020.00,8755.01,8975.18,295769.728,893324,145364.355
2020-05-03 12:00:00 AM,8975.18,9200.00,8727.24,8900.00,451322.713,1308158,217371.059
2020-05-04 12:00:00 AM,8899.99,8954.94,8526.00,8873.98,440135.307,1272135,218397.554
2020-05-05 12:00:00 AM,8873.99,9118.17,8766.12,9022.78,409920.130,1172631,199885.621
2020-05-06 12:00:00 AM,9022.76,9405.00,8916.01,9148.27,507753.800,1337479,249555.756
2020-05-07 12:00:00 AM,9148.29,10080.00,9022.00,9995.00,738920.219,2004469,369859.624
2020-05-08 12:00:00 AM,9994.74,10045.03,9726.00,9807.49,458034.211,1342120,222614.924
2020-05-09 12:00:00 AM,9809.63,9923.98,9528.23,9550.67,411941.957,1189983,196911.183
2020-05-10 12:00:00 AM,9550.25,9580.00,7940.00,8719.53,842909.031,2157408,410046.262
2020-05-11 12:00:00 AM,8723.23,9164.00,8151.12,8561.09,805164.964,2107410,406724.545
2020-05-12 12:00:00 AM,8560.73,8981.00,8520.43,8808.71,369716.041,1104068,189935.399
2020-05-13 12:00:00 AM,8808.71,9397.00,8790.04,9305.91,379719.000,1154539,198949.784
2020-05-14 12:00:00 AM,9305.91,9950.00,9250.66,9786.80,602528.438,1596856,306992.154
2020-05-15 12:00:00 AM,9787.62,9843.50,9100.00,9310.73,504107.096,1399261,247709.009
2020-05-16 12:00:00 AM,9311.21,9585.00,9210.03,9374.99,287768.201,918028,149815.483
2020-05-17 12:00:00 AM,9374.99,9880.00,9317.16,9678.57,300859.340,973266,156225.070
2020-05-18 12:00:00 AM,9677.31,9958.67,9450.00,9731.10,363732.370,1065425,182681.387
2020-05-19 12:00:00 AM,9731.11,9900.00,9462.00,9773.64,376313.845,1062705,191772.049
2020-05-20 12:00:00 AM,9772.66,9838.00,9281.42,9508.11,334423.590,920679,166431.866
2020-05-21 12:00:00 AM,9508.00,9573.00,8812.20,9060.00,461439.193,1286185,228136.236
2020-05-22 12:00:00 AM,9060.00,9259.38,8920.00,9166.40,276008.073,772928,144234.318
2020-05-23 12:00:00 AM,9166.43,9300.00,9076.90,9176.41,201589.660,582528,103801.023
2020-05-24 12:00:00 AM,9176.32,9294.44,8674.00,8711.37,339643.378,872058,167958.764
2020-05-25 12:00:00 AM,8711.37,8977.00,8623.38,8895.65,302980.106,775095,158161.834
2020-05-26 12:00:00 AM,8895.66,9011.82,8693.18,8837.05,275619.158,736181,139848.562
2020-05-27 12:00:00 AM,8837.88,9230.00,8811.00,9197.32,272253.998,700725,143948.195
2020-05-28 12:00:00 AM,9197.32,9621.65,9110.97,9569.59,327412.374,801469,172464.347
2020-05-29 12:00:00 AM,9569.58,9598.00,9317.42,9422.26,238691.299,627717,118443.514
2020-05-30 12:00:00 AM,9422.11,9753.00,9326.01,9695.00,255234.058,691896,132940.629
2020-05-31 12:00:00 AM,9694.38,9698.00,9371.76,9446.43,219829.356,676486,105922.349
2020-06-01 12:00:00 AM,9446.49,10497.25,9420.85,10232.48,333740.457,922467,177298.140
2020-06-02 12:00:00 AM,10232.41,10262.30,9264.15,9514.90,354168.517,939395,170346.230
2020-06-03 12:00:00 AM,9514.90,9694.75,9382.33,9663.59,185389.412,571997,95209.610
2020-06-04 12:00:00 AM,9663.58,9884.00,9440.00,9788.33,264515.319,769445,135545.415
2020-06-05 12:00:00 AM,9788.32,9855.00,9580.52,9617.29,237103.042,674699,114621.744
2020-06-06 12:00:00 AM,9616.64,9738.77,9528.00,9664.00,152526.703,507355,78270.202
2020-06-07 12:00:00 AM,9664.01,9823.13,9373.00,9743.92,253986.313,695541,128587.599
2020-06-08 12:00:00 AM,9743.92,9816.00,9631.00,9778.87,162086.419,474606,81571.025
2020-06-09 12:00:00 AM,9778.87,9890.00,9550.03,9771.66,204422.819,553812,100901.543
2020-06-10 12:00:00 AM,9771.66,10015.99,9681.21,9884.99,193628.149,551989,95878.768
2020-06-11 12:00:00 AM,9884.99,9970.10,9055.07,9278.03,404046.613,1027558,185222.513
2020-06-12 12:00:00 AM,9277.72,9550.00,9238.00,9458.91,211611.340,641434,109919.410
2020-06-13 12:00:00 AM,9458.77,9497.85,9340.00,9468.54,113449.075,348090,57601.880
2020-06-14 12:00:00 AM,9468.55,9477.00,9240.97,9339.61,143978.523,422272,72124.508
2020-06-15 12:00:00 AM,9339.70,9490.83,8888.43,9422.01,413865.727,1088825,212684.242
2020-06-16 12:00:00 AM,9422.01,9595.00,9370.00,9519.12,225713.247,641488,117909.667
2020-06-17 12:00:00 AM,9519.13,9569.00,9231.03,9458.45,227477.390,623537,113576.493
2020-06-18 12:00:00 AM,9458.45,9483.85,9272.41,9381.59,158349.247,477815,80186.369
2020-06-19 12:00:00 AM,9381.99,9453.00,9239.00,9307.00,219510.059,588538,112351.565
2020-06-20 12:00:00 AM,9307.00,9394.29,9165.00,9354.04,154462.290,425349,80710.791
2020-06-21 12:00:00 AM,9353.84,9420.47,9279.00,9293.51,110599.558,316619,56895.909
2020-06-22 12:00:00 AM,9293.39,9795.00,9273.00,9686.99,260561.647,634767,140316.059
2020-06-23 12:00:00 AM,9686.99,9723.23,9585.00,9631.66,164673.499,432869,76851.398
2020-06-24 12:00:00 AM,9631.65,9678.00,9210.00,9298.40,300450.251,748649,136984.949
2020-06-25 12:00:00 AM,9298.78,9350.90,9005.00,9246.75,272566.502,724717,138543.944
2020-06-26 12:00:00 AM,9246.75,9297.16,9038.52,9159.99,249348.670,682581,126311.431
2020-06-27 12:00:00 AM,9159.99,9195.75,8816.40,9008.00,237840.165,635966,118398.945
2020-06-28 12:00:00 AM,9008.00,9188.00,8932.68,9114.00,153842.891,480457,81266.509
2020-06-29 12:00:00 AM,9114.01,9233.00,9022.00,9189.48,176660.525,513754,92094.713
2020-06-30 12:00:00 AM,9189.99,9205.00,9063.97,9138.87,143469.832,418034,68278.846
2020-07-01 12:00:00 AM,9138.88,9293.00,9090.00,9233.29,161642.185,446516,81634.131
2020-07-02 12:00:00 AM,9233.29,9262.99,8936.00,9087.72,230747.519,649904,107214.396
2020-07-03 12:00:00 AM,9087.72,9124.52,9036.06,9057.52,96947.338,334878,45864.438
2020-07-04 12:00:00 AM,9058.07,9194.00,9042.84,9137.18,100215.438,300402,50806.640
2020-07-05 12:00:00 AM,9137.18,9146.35,8900.00,9071.86,139545.566,424855,63262.066
2020-07-06 12:00:00 AM,9071.87,9379.00,9058.10,9339.60,199643.828,543847,111431.517
2020-07-07 12:00:00 AM,9339.59,9380.00,9201.23,9258.51,127833.975,405928,66946.034
2020-07-08 12:00:00 AM,9258.51,9470.00,9233.47,9436.08,170243.001,503111,94717.213
2020-07-09 12:00:00 AM,9436.08,9440.81,9164.33,9236.28,188355.856,526694,84271.829
2020-07-10 12:00:00 AM,9236.29,9317.24,9121.42,9288.39,140849.874,418173,66533.323
2020-07-11 12:00:00 AM,9288.39,9301.74,9178.91,9233.50,74976.521,268041,34905.923
2020-07-12 12:00:00 AM,9233.50,9349.00,9155.00,9300.69,127841.882,369869,62954.055
2020-07-13 12:00:00 AM,9300.70,9345.00,9200.00,9241.20,136117.659,407784,63188.051
2020-07-14 12:00:00 AM,9241.18,9279.00,9116.00,9254.17,129704.278,381121,61998.831
2020-07-15 12:00:00 AM,9254.17,9272.56,9156.00,9197.30,104107.708,307679,47547.128
2020-07-16 12:00:00 AM,9197.75,9223.00,9044.02,9132.00,148089.450,402299,67858.966
2020-07-17 12:00:00 AM,9132.00,9187.00,9087.00,9151.69,80940.584,244169,39063.858
2020-07-18 12:00:00 AM,9151.70,9210.00,9121.98,9171.80,63233.596,206354,32794.840
2020-07-19 12:00:00 AM,9171.79,9239.59,9108.00,9210.51,75554.579,243001,38551.338
2020-07-20 12:00:00 AM,9210.68,9221.00,9131.01,9161.13,72429.691,245657,32696.934
2020-07-21 12:00:00 AM,9161.28,9439.60,9152.62,9388.01,179211.347,515483,93179.366
2020-07-22 12:00:00 AM,9388.00,9543.00,9272.00,9518.25,126598.902,417994,65342.030
2020-07-23 12:00:00 AM,9518.25,9678.32,9439.86,9604.41,166990.147,566970,81460.964
2020-07-24 12:00:00 AM,9604.41,9650.00,9470.00,9539.70,133975.068,531836,63967.088
2020-07-25 12:00:00 AM,9539.70,9735.10,9526.31,9701.49,133377.589,517523,66055.303
2020-07-26 12:00:00 AM,9701.54,10300.00,9655.20,9939.69,261998.786,811567,132891.296
2020-07-27 12:00:00 AM,9939.68,11488.00,9928.61,11047.58,744752.400,2085818,380222.453
2020-07-28 12:00:00 AM,11047.58,11270.00,10580.00,10919.94,499486.679,1527878,243655.645
2020-07-29 12:00:00 AM,10919.94,11364.80,10844.34,11113.03,356188.761,1016186,176819.810
2020-07-30 12:00:00 AM,11113.01,11195.52,10826.55,11111.96,230327.988,705335,111066.508
2020-07-31 12:00:00 AM,11111.97,11450.42,10971.78,11343.68,307399.731,843301,155727.416
2020-08-01 12:00:00 AM,11343.67,11887.45,11201.00,11811.42,386322.642,1058421,187510.850
2020-08-02 12:00:00 AM,11811.43,12154.25,10490.00,11079.72,492803.351,1353476,232883.459
2020-08-03 12:00:00 AM,11080.70,11483.00,10923.00,11227.07,238654.591,698614,113586.768
2020-08-04 12:00:00 AM,11227.07,11427.38,11025.00,11200.05,200044.934,628935,91250.173
2020-08-05 12:00:00 AM,11200.06,11798.56,11103.00,11752.50,263510.011,770746,127718.099
2020-08-06 12:00:00 AM,11752.50,11916.02,11571.78,11770.56,236459.595,701917,110128.066
2020-08-07 12:00:00 AM,11769.97,11920.00,11318.93,11596.06,273935.127,861575,126930.385
2020-08-08 12:00:00 AM,11596.26,11819.00,11513.69,11765.72,154707.303,578295,73299.635
2020-08-09 12:00:00 AM,11765.72,11811.00,11526.90,11685.99,125463.463,506961,58963.655
2020-08-10 12:00:00 AM,11685.99,12100.00,11384.90,11896.89,290418.014,911232,138899.093
2020-08-11 12:00:00 AM,11896.86,11944.00,11127.00,11392.64,336861.638,1084362,156502.461
2020-08-12 12:00:00 AM,11392.64,11630.00,11140.00,11568.36,213799.491,757273,102352.766
2020-08-13 12:00:00 AM,11568.37,11798.00,11272.00,11790.00,248214.725,885018,118969.247
2020-08-14 12:00:00 AM,11790.00,11868.42,11644.60,11767.89,159019.959,584032,75682.922
2020-08-15 12:00:00 AM,11767.89,11993.58,11682.00,11859.04,222262.987,785891,105834.035
2020-08-16 12:00:00 AM,11858.91,11945.00,11688.00,11921.23,165733.721,639729,76667.848
2020-08-17 12:00:00 AM,11921.32,12499.42,11780.00,12298.06,331435.112,1161367,161447.129
2020-08-18 12:00:00 AM,12298.06,12403.00,11810.00,11960.79,291349.888,981973,132683.109
2020-08-19 12:00:00 AM,11962.03,12037.05,11574.78,11763.87,313267.066,1046341,148727.263
2020-08-20 12:00:00 AM,11763.88,11888.00,11676.03,11857.92,130981.044,543754,61692.133
2020-08-21 12:00:00 AM,11858.53,11882.68,11491.00,11538.53,195106.536,736783,88228.749
2020-08-22 12:00:00 AM,11538.53,11689.08,11385.06,11670.47,126696.730,523937,58241.406
2020-08-23 12:00:00 AM,11670.48,11724.00,11522.15,11654.00,95608.033,435619,45109.884
2020-08-24 12:00:00 AM,11654.00,11831.96,11595.00,11753.30,108781.125,483641,51421.572
