Kline open time,Open price,High price,Low price,Close price,Volume,Kline close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1587513600000,170.66,183.98,169.80,182.63,2433000.659,1587599999999,432861105.37288,451332,1276651.569,227150381.75852,0
1587600000000,182.63,194.40,178.00,185.53,3351092.377,1587686399999,621753420.53678,618026,1698737.419,315365993.72659,0
1587686400000,185.54,189.77,184.49,187.65,1865428.754,1587772799999,349685296.23952,388552,907062.139,170090219.94434,0
1587772800000,187.67,198.53,185.70,194.25,2370712.476,1587859199999,458631945.16971,454073,1186523.724,229588208.22464,0
1587859200000,194.22,199.99,192.27,197.46,2056340.656,1587945599999,402336362.15937,382181,1032768.026,202142004.07590,0
1587945600000,197.46,199.00,189.51,196.37,2321318.544,1588031999999,452448671.70133,427019,1159571.770,226133041.51048,0
1588032000000,196.39,197.72,192.28,196.31,1903267.470,1588118399999,372049036.21292,334612,958974.317,187535228.90431,0
1588118400000,196.34,219.50,196.31,215.50,3776173.452,1588204799999,788440824.81620,689336,1943728.880,405704452.40780,0
1588204800000,215.50,227.50,201.90,206.22,4371759.191,1588291199999,936458258.32876,878149,2108115.169,451716089.27402,0
1588291200000,206.21,217.49,206.12,212.22,1902796.913,1588377599999,403173248.22679,486182,959961.269,203411311.01384,0
1588377600000,212.21,215.63,210.55,213.99,1246430.868,1588463999999,265476896.91763,376623,633092.805,134879755.82526,0
1588464000000,213.99,219.84,205.00,209.95,1688070.223,1588550399999,359428511.96159,415590,802533.224,170972507.63971,0
1588550400000,209.94,210.83,195.10,206.73,2313604.876,1588636799999,469274368.72380,538466,1148443.358,233015542.20557,0
1588636800000,206.69,212.02,201.14,205.39,1814876.244,1588723199999,374058470.58590,478967,890705.326,183688548.36702,0
1588723200000,205.36,211.13,198.04,199.06,1868966.306,1588809599999,386076250.92430,440463,908288.701,187885674.49562,0
1588809600000,199.09,215.63,196.14,212.25,2470908.382,1588895999999,513526641.19670,593638,1254017.167,260742790.33153,0
1588896000000,212.25,216.95,207.01,211.47,1698296.769,1588982399999,360076385.66326,440233,815387.482,172964056.38134,0
1588982400000,211.47,214.81,208.30,210.31,1444064.449,1589068799999,306213858.72979,388625,680126.868,144273835.94637,0
1589068800000,210.32,210.36,177.89,187.52,3056317.482,1589155199999,577999455.74581,620956,1463682.758,276223585.03148,0
1589155200000,187.48,193.44,175.50,185.69,2311029.197,1589241599999,429270139.29081,527835,1136163.531,211163371.53666,0
1589241600000,185.68,192.31,185.40,189.64,1261058.639,1589327999999,238588953.57139,340517,632008.189,119596462.74748,0
1589328000000,189.64,200.95,187.64,199.54,1373737.580,1589414399999,267245495.97600,346257,712840.190,138762208.79291,0
1589414400000,199.53,205.95,195.56,203.13,1892551.091,1589500799999,380305674.97201,476240,935640.693,188112545.66059,0
1589500800000,203.10,203.99,191.21,194.71,1377796.956,1589587199999,273307743.27705,419743,643566.319,127754849.07853,0
1589587200000,194.72,203.46,193.20,200.39,1100996.922,1589673599999,220055609.94610,379947,569153.844,113772083.23019,0
1589673600000,200.40,210.16,199.50,206.93,1067367.779,1589759999999,218892160.12065,376453,565182.993,115883197.65561,0
1589760000000,206.90,217.20,206.90,214.83,1527493.953,1589846399999,325316559.17037,486047,750914.407,159976325.72143,0
1589846400000,214.83,215.99,209.32,214.70,1209630.470,1589932799999,257251108.96285,478427,600605.572,127802627.56838,0
1589932800000,214.69,215.85,206.02,209.96,1322809.976,1590019199999,279696340.13428,450724,616491.938,130437079.98249,0
1590019200000,209.99,211.69,191.61,198.68,1812327.033,1590105599999,366782519.68942,478043,858529.284,173855718.16850,0
1590105600000,198.69,209.22,195.95,207.28,1415586.292,1590191999999,287619795.23226,378567,750982.753,152610291.04491,0
1590192000000,207.31,211.20,204.47,206.51,1093535.486,1590278399999,227019949.01277,306675,554105.626,115072686.13286,0
1590278400000,206.46,210.54,199.24,199.70,1534431.164,1590364799999,316070681.24532,450498,750301.676,154684861.02078,0
1590364800000,199.70,205.66,197.72,204.10,992843.927,1590451199999,201511206.07324,396003,508564.407,103242625.95694,0
1590451200000,204.10,205.05,196.68,200.91,1053386.195,1590537599999,212361617.55361,369707,515182.166,103911955.09801,0
1590537600000,200.89,208.48,200.69,208.27,949312.616,1590623999999,194678762.77842,354584,519768.571,106588796.09469,0
1590624000000,208.27,220.79,204.55,220.32,1302485.446,1590710399999,275853034.40081,456508,698082.969,147950152.78307,0
1590710400000,220.31,225.00,217.00,220.65,1412528.305,1590796799999,311884016.19261,503061,694278.850,153343433.13034,0
1590796800000,220.65,247.85,218.77,243.74,2496490.987,1590883199999,585564863.55064,755218,1285275.980,301535374.86811,0
1590883200000,243.73,245.30,229.54,231.55,2064900.485,1590969599999,489701677.03937,558819,979536.079,232409178.06501,0
1590969600000,231.55,252.80,230.61,248.90,2168854.578,1591055999999,522438717.22123,587226,1134653.651,273493708.93315,0
1591056000000,248.91,254.48,220.00,237.73,1997511.516,1591142399999,482361317.69117,660078,945637.486,228533906.52192,0
1591142400000,237.74,245.23,233.30,244.52,1177836.333,1591228799999,281645740.99126,488449,609178.834,145739420.93825,0
1591228800000,244.52,246.70,235.75,243.28,1658566.857,1591315199999,402459677.30633,566658,804490.529,195313553.45820,0
1591315200000,243.29,248.36,238.68,240.13,1287620.696,1591401599999,312982105.00055,492819,628943.722,152986326.74566,0
1591401600000,240.12,244.89,237.91,242.05,838620.358,1591487999999,202429929.69899,395601,425877.028,102857288.32033,0
1591488000000,242.06,245.61,234.64,244.66,1343974.146,1591574399999,322855661.22177,449450,660432.690,158814664.67235,0
1591574400000,244.67,248.05,241.04,246.65,857037.392,1591660799999,209012260.96756,359385,431628.766,105307849.51097,0
1591660800000,246.64,250.10,237.30,243.98,1120313.696,1591747199999,272824173.15009,423086,548534.685,133671771.26579,0
1591747200000,243.98,251.00,241.00,247.95,1101191.092,1591833599999,270438018.28235,417318,572161.041,140604714.95209,0
1591833600000,247.95,250.34,225.33,230.48,1937518.384,1591919999999,463593288.19211,581593,891482.445,213351732.27579,0
1591920000000,230.48,239.38,228.30,237.46,958938.087,1592006399999,225982481.27438,393900,489143.223,115268052.35928,0
1592006400000,237.47,238.88,234.60,238.17,562091.362,1592092799999,133082474.15789,311442,279284.772,66155311.43801,0
1592092800000,238.14,238.59,229.90,231.92,787142.212,1592179199999,184729377.14818,323956,356707.362,83751950.49674,0
1592179200000,231.92,233.64,218.02,230.86,1960437.997,1592265599999,443458580.66509,520180,967115.382,218911046.16336,0
1592265600000,230.85,236.00,228.75,235.22,989098.472,1592351999999,230773103.93013,314960,491937.731,114803509.17380,0
1592352000000,235.22,237.50,227.47,233.75,1098414.164,1592438399999,255862428.97339,321599,521069.103,121490164.02645,0
1592438400000,233.73,234.70,227.81,231.26,722224.653,1592524799999,167276182.33834,255571,326354.777,75633704.10627,0
1592524800000,231.26,232.00,226.02,228.97,875231.698,1592611199999,200700324.69961,269891,433401.873,99415769.37180,0
1592611200000,228.98,230.80,225.07,228.85,690552.179,1592697599999,157633384.57489,214484,334275.181,76352238.61649,0
1592697600000,228.84,231.40,227.06,228.08,480312.941,1592783999999,110256923.45852,185644,235580.859,54110660.21940,0
1592784000000,228.07,247.00,227.50,243.14,1580083.705,1592870399999,377318824.05754,417611,840978.763,200701483.32696,0
1592870400000,243.13,244.90,240.70,243.12,880274.162,1592956799999,213875470.03441,254457,421826.829,102514856.57013,0
1592956800000,243.13,249.41,231.00,234.54,1872960.153,1593043199999,448953617.37941,482217,880381.750,211029710.96994,0
1593043200000,234.54,235.50,227.53,232.50,1051198.670,1593129599999,244330169.16450,400908,510650.708,118734661.87216,0
1593129600000,232.50,233.65,227.67,229.66,1096114.911,1593215999999,252514561.81677,413927,524199.635,120793668.78178,0
1593216000000,229.65,231.40,213.59,220.94,1316665.336,1593302399999,294859175.09059,377007,624816.848,139960440.38606,0
1593302400000,220.95,227.90,217.81,224.96,967586.374,1593388799999,216318637.93915,317233,502465.172,112349341.22079,0
1593388800000,224.93,230.13,221.11,227.95,1101723.749,1593475199999,247970501.55192,353417,560731.204,126294756.25830,0
1593475200000,227.95,228.73,223.00,225.56,843327.995,1593561599999,190512620.41264,282693,402687.751,90995126.37601,0
1593561600000,225.56,232.78,224.01,231.03,980442.364,1593647999999,224106226.55330,304623,522030.769,119352111.57668,0
1593648000000,231.02,231.99,222.76,226.54,1305858.588,1593734399999,297251172.93531,413390,620572.471,141280024.34981,0
1593734400000,226.54,228.17,224.11,224.83,579175.291,1593820799999,131241028.78854,249631,274446.475,62224101.27991,0
1593820800000,224.82,230.77,224.31,229.20,534507.407,1593907199999,121465137.44154,221319,288190.484,65509881.10106,0
1593907200000,229.21,229.88,223.26,227.61,681239.534,1593993599999,154164268.13412,235460,329375.424,74563286.29365,0
1593993600000,227.61,242.32,226.89,241.63,1361794.882,1594079999999,320359855.27586,380449,726080.676,170747488.86006,0
1594080000000,241.66,243.90,234.44,239.45,1024076.026,1594166399999,244093092.67784,343892,493464.069,117654408.76251,0
1594166400000,239.45,249.00,237.75,247.14,1430997.143,1594252799999,348773164.43888,444962,732759.309,178631718.02462,0
1594252800000,247.10,247.94,238.04,242.01,1407925.425,1594339199999,342433597.13767,394925,669095.468,162784492.45134,0
1594339200000,242.00,242.25,235.73,241.37,789372.278,1594425599999,188835488.41670,271580,384581.742,92018469.28306,0
1594425600000,241.38,241.79,237.61,239.25,478752.331,1594511999999,114661329.88100,212158,230319.713,55175888.85850,0
1594512000000,239.25,244.35,236.00,242.82,899578.746,1594598399999,215562992.67344,310997,454324.886,108966750.81986,0
1594598400000,242.82,245.56,237.30,239.60,1099518.478,1594684799999,266174695.26564,366373,522770.902,126606033.00168,0
1594684800000,239.60,242.24,236.74,240.56,724653.885,1594771199999,173634906.59871,264606,356855.077,85560379.61008,0
1594771200000,240.57,241.50,236.90,238.59,529634.834,1594857599999,126575225.98055,220091,242492.015,57987805.62434,0
1594857600000,238.59,239.58,229.84,233.74,1047566.611,1594943999999,244658931.71368,333572,498974.012,116542332.55892,0
1594944000000,233.75,235.05,231.81,232.72,557216.722,1595030399999,129976699.22534,222227,292917.632,68340832.40444,0
1595030400000,232.72,236.95,232.35,235.69,466496.509,1595116799999,109492088.09960,205667,254198.094,59672274.13148,0
1595116800000,235.69,239.93,233.28,239.19,573124.068,1595203199999,135124155.60153,207075,301422.349,71086755.40594,0
1595203200000,239.18,239.81,234.00,236.03,693643.358,1595289599999,164752457.58157,241950,317990.050,75548689.01892,0
