Kline open time,Open price,High price,Low price,Close price,Volume,Kline close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1587124800000,7071.40,7096.87,6981.00,7031.14,63057.421,1587139199999,443994676.70544,168443,31222.601,219886234.08093,0
1587139200000,7031.77,7084.65,7018.00,7068.00,27871.099,1587153599999,196351414.16900,88472,14863.876,104731582.33182,0
1587153600000,7068.35,7140.00,7010.00,7022.44,49360.511,1587167999999,349084546.14394,137956,23791.404,168294550.42055,0
1587168000000,7022.00,7105.40,7008.11,7080.99,30049.098,1587182399999,212441125.21813,89180,16317.248,115377234.61395,0
1587182400000,7081.01,7118.14,7075.00,7084.46,17448.380,1587196799999,123712836.94166,50712,8773.569,62219289.95230,0
1587196800000,7084.48,7113.00,7050.00,7099.60,24554.974,1587211199999,173852657.39749,75296,12806.104,90680435.53190,0
1587211200000,7098.19,7264.62,7071.58,7238.83,79753.183,1587225599999,572930921.18709,223209,44031.945,316345147.05345,0
1587225600000,7238.55,7250.00,7151.00,7204.75,40389.621,1587239999999,290484578.16677,124705,19872.009,142946600.61412,0
1587240000000,7204.66,7290.00,7192.01,7242.42,33611.915,1587254399999,243280773.48700,102699,17880.864,129442215.00035,0
1587254400000,7242.49,7258.42,7180.00,7224.71,25046.932,1587268799999,180711388.13687,89098,12278.646,88599646.93664,0
1587268800000,7224.64,7235.00,7100.00,7142.31,45614.574,1587283199999,326397430.08892,128452,21112.141,151049784.40374,0
1587283200000,7142.15,7178.00,7121.00,7159.12,26194.682,1587297599999,187239112.97724,81703,13339.823,95364401.01514,0
1587297600000,7159.12,7166.00,7055.00,7093.27,49641.793,1587311999999,352608692.22942,152209,23909.051,169841375.43978,0
1587312000000,7093.27,7163.83,7081.26,7130.20,32334.485,1587326399999,230587322.62935,103183,17368.027,123872130.62166,0
1587326400000,7130.26,7199.00,7104.55,7118.03,38142.648,1587340799999,272842518.83805,132921,18994.709,135883097.51481,0
1587340800000,7118.04,7182.44,7081.04,7155.83,35110.886,1587355199999,250881411.23220,109391,18205.217,130107930.91108,0
1587355200000,7155.84,7208.55,7150.12,7179.70,31063.846,1587369599999,222945003.17400,106173,16655.169,119556741.28883,0
1587369600000,7179.69,7182.00,6944.00,6964.20,79297.800,1587383999999,560228622.51797,244125,35052.176,247702337.01299,0
1587384000000,6964.20,7090.00,6911.99,7065.24,82476.820,1587398399999,578748323.46110,233899,42330.070,297117818.65993,0
1587398400000,7065.30,7080.00,6763.68,6766.71,157685.015,1587412799999,1088285556.59229,438384,77233.773,533199900.42146,0
1587412800000,6766.72,6888.18,6735.95,6825.29,59470.614,1587427199999,406587651.47087,195903,32290.658,220803679.55921,0
1587427200000,6825.28,6912.00,6809.48,6853.29,37928.321,1587441599999,260423810.71149,127204,20131.679,138239388.45147,0
1587441600000,6853.29,6897.00,6827.14,6873.32,27290.412,1587455999999,187351937.87363,93403,14112.368,96892687.49750,0
1587456000000,6873.32,6889.99,6759.16,6790.73,60156.426,1587470399999,410100411.06029,192295,29836.824,203448859.53962,0
1587470400000,6790.20,6877.03,6780.00,6828.96,66932.779,1587484799999,456705297.02145,211778,34764.093,237249797.31769,0
1587484800000,6828.75,6940.00,6806.16,6862.32,66780.617,1587499199999,458938941.20760,204785,35696.471,245392608.86456,0
1587499200000,6862.31,6906.00,6827.00,6838.00,28935.973,1587513599999,198751178.71620,98141,14890.513,102297335.66846,0
1587513600000,6838.00,6881.82,6812.57,6857.60,33851.434,1587527999999,231665567.32658,98969,18014.718,123310257.73280,0
1587528000000,6857.60,6959.00,6837.87,6934.96,43564.883,1587542399999,300762942.43876,138987,24635.852,170107325.34236,0
1587542400000,6934.66,6970.00,6915.00,6948.98,39349.578,1587556799999,273121512.76909,127661,20365.861,141373350.85221,0
1587556800000,6948.99,7128.61,6922.00,7105.69,104522.714,1587571199999,736572218.24538,285056,56956.778,401399941.20895,0
1587571200000,7105.70,7154.90,7065.39,7078.73,57757.583,1587585599999,410476930.95070,183178,28961.161,205869612.38591,0
1587585600000,7078.74,7129.84,7072.01,7120.06,27435.971,1587599999999,194861526.58167,93100,15292.565,108616251.96167,0
1587600000000,7120.06,7178.00,7094.04,7108.44,42689.721,1587614399999,304528441.46594,153342,21988.949,156903245.83926,0
1587614400000,7108.21,7127.63,7020.00,7056.41,48386.781,1587628799999,341969434.20459,155918,22629.980,159934148.25789,0
1587628800000,7056.42,7140.02,7040.05,7129.21,43758.324,1587643199999,309962450.53267,148451,23539.675,166771761.32127,0
1587643200000,7128.88,7802.38,7101.77,7528.14,217538.175,1587657599999,1614561217.93628,531152,117072.868,868337051.36973,0
1587657600000,7528.15,7612.36,7482.83,7521.05,62112.815,1587671999999,467967756.32757,164041,30486.692,229749231.20125,0
1587672000000,7521.26,7619.00,7431.00,7483.35,58024.231,1587686399999,436728426.08258,146066,28011.342,210936679.31783,0
1587686400000,7483.36,7550.55,7463.22,7523.00,36654.647,1587700799999,275015547.40430,106182,19198.768,144068431.39184,0
1587700800000,7523.00,7585.00,7487.37,7566.61,37823.043,1587715199999,284827865.54030,111255,19877.848,149730394.57742,0
1587715200000,7566.61,7612.91,7471.47,7492.89,74399.469,1587729599999,561256664.54415,205735,35739.085,269707107.40961,0
1587729600000,7493.60,7528.59,7388.00,7504.13,71025.067,1587743999999,531111106.96033,198702,34691.406,259504513.56662,0
1587744000000,7504.61,7546.03,7473.85,7519.39,29918.966,1587758399999,224720380.42940,99319,15487.638,116345870.82476,0
1587758400000,7519.38,7546.97,7471.41,7504.11,28557.176,1587772799999,214520172.88727,86823,14211.339,106780396.11388,0
1587772800000,7504.62,7524.34,7433.00,7519.13,22355.016,1587787199999,167191427.77478,61868,11254.103,84207200.59651,0
1587787200000,7519.13,7590.00,7496.25,7558.47,32717.203,1587801599999,246949070.61338,93241,17815.036,134482223.51265,0
1587801600000,7558.67,7603.11,7510.00,7532.30,49300.775,1587815999999,372240587.76790,131429,24506.949,185086095.61103,0
1587816000000,7532.30,7722.33,7512.00,7531.27,74190.352,1587830399999,562656661.24790,184319,39469.719,299458940.09384,0
1587830400000,7531.20,7566.00,7468.30,7539.88,40904.316,1587844799999,308045374.79730,109974,20489.003,154345057.35884,0
1587844800000,7539.88,7553.00,7495.09,7534.01,23799.145,1587859199999,179168486.81934,64775,11876.542,89424562.42220,0
1587859200000,7534.01,7579.00,7517.60,7563.44,23270.925,1587873599999,175862144.26944,68626,12699.567,95980845.47600,0
1587873600000,7563.65,7564.46,7521.00,7542.40,19546.449,1587887999999,147404418.24583,54151,9936.445,74941454.76739,0
1587888000000,7542.41,7676.86,7525.00,7656.60,56817.933,1587902399999,432250033.16795,142858,30983.380,235729189.48322,0
1587902400000,7656.44,7709.57,7476.86,7543.82,86452.059,1587916799999,658453374.43319,226891,42041.495,320406123.33122,0
1587916800000,7543.28,7658.00,7530.86,7648.13,42505.428,1587931199999,322820103.93348,108891,22849.655,173576052.25394,0
1587931200000,7648.13,7697.39,7580.00,7694.17,41329.142,1587945599999,315644499.83054,119468,20791.260,158867566.52491,0
1587945600000,7693.63,7795.60,7631.00,7733.26,79028.210,1587959999999,610561617.18023,203940,40672.663,314355242.61348,0
1587960000000,7733.23,7746.06,7630.60,7697.00,44201.211,1587974399999,339953018.75876,113813,20650.826,158869435.87089,0
1587974400000,7696.99,7738.00,7663.00,7717.16,41775.181,1587988799999,321838685.02068,112559,20740.518,159813736.20057,0
1587988800000,7717.33,7724.00,7623.98,7673.75,51016.563,1588003199999,391503540.80229,126787,23814.616,182773018.40149,0
1588003200000,7673.75,7722.00,7641.00,7698.99,36349.824,1588017599999,279216860.38497,91880,19428.874,149264393.44516,0
1588017600000,7699.20,7780.00,7680.00,7774.00,37965.180,1588031999999,293685910.24940,106806,20647.049,159736683.56315,0
1588032000000,7774.00,7780.00,7666.07,7702.53,44157.483,1588046399999,340428160.63233,113666,20222.162,155912429.31619,0
1588046400000,7702.54,7729.76,7662.71,7707.99,30361.972,1588060799999,233695919.18628,84998,14145.952,108900043.22633,0
1588060800000,7708.00,7753.73,7681.05,7726.70,35018.428,1588075199999,270493000.64856,100112,17492.607,135151229.92147,0
1588075200000,7726.71,7760.00,7662.49,7716.24,52296.739,1588089599999,403753056.72335,138538,26043.610,201134077.09250,0
1588089600000,7716.37,7742.00,7704.60,7713.60,26265.780,1588103999999,202895552.16106,74125,13512.711,104394654.76411,0
1588104000000,7713.60,7767.08,7701.00,7735.75,29552.359,1588118399999,228649503.77139,76728,16314.820,126248223.01443,0
1588118400000,7735.76,7879.99,7710.00,7813.51,72332.423,1588132799999,562830618.62825,168434,39526.184,307627663.09908,0
1588132800000,7813.98,7964.40,7805.00,7943.25,83548.517,1588147199999,659973831.71907,207708,45177.328,356935285.91830,0
1588147200000,7942.56,8182.49,7926.12,8124.86,124959.482,1588161599999,1007247194.77282,305368,68389.418,551165438.34549,0
1588161600000,8124.85,8388.00,8121.03,8353.85,161533.315,1588175999999,1338313569.42496,390671,83810.226,694332310.18754,0
1588176000000,8353.66,8988.66,8322.51,8727.77,312883.505,1588190399999,2709117076.19534,665120,160038.924,1385814846.62429,0
1588190400000,8726.66,8939.90,8692.36,8784.20,115940.327,1588204799999,1019707536.03663,296138,57582.020,506565801.06386,0
1588204800000,8784.05,9320.00,8710.00,9306.03,141973.093,1588219199999,1278356286.66792,312571,75738.990,682447109.26850,0
1588219200000,9306.03,9479.77,9020.00,9179.29,234070.768,1588233599999,2167336992.08882,498418,109958.326,1018568273.35911,0
1588233600000,9180.28,9229.57,8548.90,8845.18,221984.410,1588247999999,1972124689.44966,533193,106883.119,949438819.11871,0
1588248000000,8845.19,8925.83,8695.15,8778.86,105049.062,1588262399999,925953703.52037,291416,51074.646,450289248.31714,0
1588262400000,8778.86,8868.75,8400.00,8843.72,155551.103,1588276799999,1345411419.61503,443160,74894.579,648154670.64111,0
1588276800000,8843.71,8896.22,8588.85,8624.76,85583.275,1588291199999,748158057.04950,250360,40825.902,356993296.02362,0
1588291200000,8623.61,8768.55,8619.84,8680.57,44629.590,1588305599999,388343605.09583,140318,22219.131,193358869.94295,0
1588305600000,8680.91,8840.00,8680.91,8773.25,44191.332,1588319999999,387633762.28123,137438,21954.549,192570351.94488,0
1588320000000,8773.07,9065.00,8755.00,9003.17,84577.831,1588334399999,752483647.53277,247388,42802.057,380822849.78068,0
1588334400000,9004.86,9028.00,8720.00,8730.00,123160.835,1588348799999,1089314868.74145,355829,57731.371,510648265.53263,0
1588348800000,8729.99,8789.00,8656.00,8733.34,65931.272,1588363199999,575764131.83521,224434,32670.526,285359438.18905,0
1588363200000,8733.34,8899.00,8661.00,8830.52,55329.526,1588377599999,487046272.61477,198024,27027.787,237951200.74682,0
1588377600000,8830.52,8862.10,8755.01,8837.88,35184.432,1588391999999,310124511.66887,120048,17253.023,152099802.48341,0
1588392000000,8837.88,8860.00,8785.95,8803.32,30299.718,1588406399999,267275516.71295,90816,14297.947,126147705.96621,0
1588406400000,8804.20,8893.85,8773.24,8840.01,42995.755,1588420799999,379680844.06806,128532,21545.770,190310843.20026,0
1588420800000,8840.36,8974.40,8839.99,8942.97,68548.901,1588435199999,611069437.17335,194185,33636.749,299875172.39477,0
1588435200000,8942.78,9020.00,8808.35,8882.66,81662.533,1588449599999,728381559.84480,236381,39373.947,351285244.47604,0
1588449600000,8882.65,8990.34,8863.55,8975.18,37078.389,1588463999999,331178490.55580,123362,19256.919,172039380.09021,0
1588464000000,8975.18,9200.00,8941.00,9139.48,89810.829,1588478399999,818508788.92600,252925,45709.283,416582970.56881,0
1588478400000,9139.25,9157.00,8906.61,8995.65,65057.678,1588492799999,587907763.06171,183569,29096.191,262943813.39824,0
1588492800000,8995.65,9146.32,8972.35,9051.92,60902.612,1588507199999,552233959.58398,178407,29724.692,269572859.92037,0
1588507200000,9051.93,9076.83,8727.24,8817.73,135783.590,1588521599999,1205577365.56675,364954,62950.607,558962289.49861,0
1588521600000,8817.73,8915.00,8785.36,8879.04,47662.200,1588535999999,422265303.88194,165006,24160.585,214103552.94362,0
1588536000000,8879.20,8960.00,8795.01,8900.00,52105.804,1588550399999,463019845.33883,163297,25729.701,228706241.50744,0
1588550400000,8899.99,8943.88,8631.11,8734.20,87032.044,1588564799999,762298129.00442,234855,39896.081,349472448.61506,0
1588564800000,8734.21,8745.00,8526.00,8653.30,89585.142,1588579199999,773196406.84727,240076,43122.386,372285318.92953,0
1588579200000,8653.22,8720.00,8596.78,8677.49,59804.204,1588593599999,518209633.28183,188129,29973.957,259789859.94033,0
1588593600000,8677.50,8861.00,8651.00,8848.00,78733.457,1588607999999,691446746.41513,224200,41911.853,368101226.13190,0
1588608000000,8848.00,8888.00,8745.10,8831.07,66036.083,1588622399999,583089640.27124,203885,33633.492,297080541.47688,0
1588622400000,8830.78,8954.94,8822.00,8873.98,58944.377,1588636799999,524186416.28031,180990,29859.785,265569454.15067,0
1588636800000,8873.99,8931.13,8820.00,8851.64,42274.133,1588651199999,374832063.23633,127142,20077.614,178057359.94963,0
1588651200000,8851.64,9118.17,8851.64,9020.52,96630.501,1588665599999,871432766.53168,250960,49319.855,444786474.22743,0
1588665600000,9021.05,9078.51,8766.12,8849.15,99757.882,1588679999999,889677877.26703,267020,46551.556,415191383.73291,0
1588680000000,8849.15,8955.00,8812.92,8844.68,72212.016,1588694399999,641096008.25378,209885,33707.238,299315523.92813,0
1588694400000,8846.04,8937.00,8822.33,8905.82,46388.022,1588708799999,412166283.95412,149689,23227.836,206398606.60402,0
1588708800000,8905.69,9045.67,8900.07,9022.78,52657.576,1588723199999,471951607.99846,167935,27001.522,242038817.71292,0
1588723200000,9022.76,9071.98,8916.01,8981.67,50605.036,1588737599999,454944633.24862,150251,23594.591,212142385.77766,0
1588737600000,8982.12,9050.00,8960.36,9019.70,46683.698,1588751999999,421190265.67922,136522,23861.218,215310083.99136,0
1588752000000,9019.27,9360.00,8994.60,9321.44,146975.291,1588766399999,1348583020.33120,380380,77610.606,711807908.66177,0
1588766400000,9321.83,9393.59,9125.53,9277.99,111400.313,1588780799999,1031082422.20972,285138,52296.067,484091971.62557,0
1588780800000,9277.99,9326.12,9205.98,9243.01,57372.629,1588795199999,531162979.00298,149777,27747.926,256954634.95284,0
1588795200000,9243.00,9405.00,9055.00,9148.27,94716.833,1588809599999,877896763.83970,235411,44445.348,412240408.56358,0
1588809600000,9148.29,9379.00,9022.00,9292.36,100153.001,1588823999999,923865658.95208,249239,50681.950,467622302.53590,0
1588824000000,9292.14,9321.07,9232.04,9312.13,44585.321,1588838399999,413891799.95608,122502,22011.370,204384032.30087,0
1588838400000,9311.32,9348.46,9251.99,9285.15,47218.044,1588852799999,439049037.53385,163118,21421.405,199235734.18496,0
1588852800000,9285.30,9630.00,9265.77,9518.55,184221.794,1588867199999,1743360919.05416,503363,93573.043,885591833.08988,0
1588867200000,9518.55,9965.00,9505.63,9871.77,234330.973,1588881599999,2287868978.35761,614451,118616.147,1158013799.66886,0
1588881600000,9871.67,10080.00,9730.00,9995.00,128411.086,1588895999999,1271429336.43626,351796,63555.709,629555127.80336,0
1588896000000,9994.74,10045.03,9833.34,9939.84,89482.693,1588910399999,889813511.45994,256973,42999.202,427672079.87345,0
1588910400000,9939.56,9940.00,9726.00,9818.52,88597.577,1588924799999,870977473.31909,255828,43096.060,423740229.65264,0
1588924800000,9818.61,9972.57,9816.48,9912.70,66832.031,1588939199999,660893462.61799,203064,34090.838,337161052.78822,0
1588939200000,9912.04,10024.98,9800.00,9949.28,94975.380,1588953599999,942357833.81820,276669,47109.256,467538330.51294,0
1588953600000,9949.61,10004.00,9873.73,9954.49,52819.214,1588967999999,525873347.79016,159072,25210.119,251046555.83389,0
1588968000000,9954.28,10017.21,9765.83,9807.49,65327.316,1588982399999,647566168.56696,190514,30109.449,298656684.38640,0
1588982400000,9809.63,9923.98,9731.86,9874.64,50947.507,1588996799999,501982583.66038,145972,25222.790,248589490.40545,0
1588996800000,9874.64,9888.00,9577.71,9609.65,96974.782,1589011199999,944610262.17169,258358,43021.415,419215208.00178,0
1589011200000,9608.49,9730.49,9528.23,9651.24,85806.061,1589025599999,827214920.79700,251699,42495.978,409801559.50600,0
1589025600000,9651.64,9729.00,9620.88,9698.04,57950.471,1589039999999,560835827.87731,177965,29015.908,280857927.66646,0
1589040000000,9697.30,9804.90,9682.00,9753.34,48184.299,1589054399999,470068907.73325,144391,24668.006,240689156.12700,0
1589054400000,9754.19,9780.00,9530.00,9550.67,72078.837,1589068799999,694694351.23547,211598,32487.086,313176565.06691,0
1589068800000,9550.25,9580.00,7940.00,8621.65,348028.314,1589083199999,3024675270.00641,759977,162504.357,1409145793.57308,0
1589083200000,8621.00,8832.30,8466.00,8807.73,89977.201,1589097599999,776389690.52257,249345,48408.652,417917297.58935,0
1589097600000,8805.67,8900.20,8656.55,8735.82,90849.251,1589111999999,798521466.95260,241372,44784.466,393803264.25500,0
1589112000000,8734.56,8816.72,8565.00,8649.62,79880.372,1589126399999,694966985.18503,231613,39174.904,340927717.78445,0
1589126400000,8649.73,8687.71,8250.00,8499.69,138541.444,1589140799999,1175192358.33025,385458,66879.128,567468751.63590,0
1589140800000,8499.66,8837.40,8495.00,8719.53,95632.449,1589155199999,832884505.90950,289643,48294.755,420633464.84197,0
1589155200000,8723.23,8800.00,8656.19,8696.89,50245.717,1589169599999,438754146.04955,147069,25418.308,222032780.75063,0
1589169600000,8695.32,8729.38,8610.42,8660.96,50224.730,1589183999999,435499946.29803,142609,26237.431,227557285.60058,0
1589184000000,8661.00,8988.00,8472.01,8923.21,154096.987,1589198399999,1343156235.81395,375103,80449.085,701610811.83856,0
1589198400000,8924.00,9164.00,8756.00,8880.01,196667.552,1589212799999,1758858296.06791,489326,98429.986,880681766.20261,0
1589212800000,8880.00,8925.00,8151.12,8747.36,278582.200,1589227199999,2374400967.35149,682485,138246.761,1178673953.86442,0
1589227200000,8747.36,8812.35,8457.12,8561.09,75347.778,1589241599999,649515370.32844,270818,37942.974,327133946.98196,0
1589241600000,8560.73,8740.25,8520.43,8712.55,46444.672,1589255999999,401036017.79666,155451,25476.089,219971062.44247,0
1589256000000,8712.68,8777.77,8608.05,8651.42,49700.869,1589270399999,432419757.42694,156890,25208.108,219373303.47343,0
1589270400000,8651.75,8829.00,8626.58,8798.56,62545.166,1589284799999,547888136.44222,182321,32819.092,287479228.61318,0
1589284800000,8798.00,8939.99,8648.59,8863.50,91950.445,1589299199999,810794616.20156,251913,47688.040,420615232.09379,0
1589299200000,8862.73,8981.00,8770.00,8789.76,71523.960,1589313599999,636022598.93030,210894,34716.836,308787297.73142,0
1589313600000,8787.94,8852.58,8725.00,8808.71,47550.929,1589327999999,418338195.34286,146599,24027.234,211423613.68065,0
1589328000000,8808.71,8971.00,8790.04,8908.63,44899.043,1589342399999,400090944.54790,151021,23647.127,210724066.84670,0
1589342400000,8908.42,8940.00,8854.00,8867.64,32886.656,1589356799999,292560787.36663,120791,16738.962,148931556.67968,0
1589356800000,8866.83,9048.66,8828.00,9034.48,64635.380,1589371199999,577481899.35104,183170,35055.428,313267033.09919,0
1589371200000,9034.05,9180.48,8983.00,9135.32,93381.892,1589385599999,848168223.05919,268561,48923.144,444495187.62476,0
1589385600000,9134.18,9164.69,9042.00,9145.82,51319.198,1589399999999,466769277.69791,162290,26314.666,239385689.91815,0
1589400000000,9145.82,9397.00,9132.82,9305.91,92596.831,1589414399999,860842792.82682,268706,48270.457,448726796.02221,0
1589414400000,9305.91,9383.78,9250.66,9346.85,44926.612,1589428799999,418328439.27597,154958,23237.442,216417074.13252,0
1589428800000,9347.28,9544.53,9263.00,9502.66,84849.251,1589443199999,798982595.57173,223734,45719.827,430690468.98170,0
1589443200000,9502.44,9950.00,9472.84,9681.12,210090.559,1589457599999,2038782058.57593,507091,105971.829,1028569398.13553,0
1589457600000,9681.38,9755.93,9520.28,9743.59,103177.473,1589471999999,995698250.48055,268923,51531.820,497446406.08772,0
1589472000000,9743.56,9782.10,9570.00,9657.56,69175.303,1589486399999,668084626.35025,188037,34177.910,330091630.44855,0
1589486400000,9656.99,9876.00,9581.80,9786.80,90309.240,1589500799999,878997610.38487,254113,46353.326,451243997.15075,0
1589500800000,9787.62,9843.50,9231.00,9471.00,116163.855,1589515199999,1108838339.03838,308986,54842.975,523697845.77036,0
1589515200000,9471.47,9722.64,9364.82,9669.98,71289.748,1589529599999,679728561.80724,195888,37081.455,353719715.36938,0
1589529600000,9668.44,9700.00,9460.00,9589.96,71385.418,1589543999999,685370095.93328,205676,34291.431,329317931.81363,0
1589544000000,9590.22,9615.00,9405.00,9472.45,79081.611,1589558399999,753179227.37000,216304,38078.329,362749427.10640,0
1589558400000,9472.93,9532.19,9320.00,9337.31,66952.851,1589572799999,632109050.00911,184240,33493.172,316369824.60874,0
1589572800000,9336.97,9482.93,9100.00,9310.73,99233.613,1589587199999,924802364.55961,288167,49921.647,465548515.60006,0
1589587200000,9311.21,9454.99,9210.03,9401.25,55506.515,1589601599999,520127870.64799,182181,29956.263,280815016.20766,0
1589601600000,9401.54,9585.00,9371.35,9385.86,58515.234,1589615999999,554300579.57511,165459,29974.674,284036479.89750,0
1589616000000,9385.87,9455.80,9326.00,9410.00,40174.382,1589630399999,377601675.36788,138963,20836.013,195903221.72978,0
1589630400000,9410.00,9529.53,9329.00,9375.34,55140.940,1589644799999,520316629.83487,171724,28362.249,267720225.86795,0
1589644800000,9375.34,9410.00,9260.00,9325.59,48579.072,1589659199999,453519671.39268,150160,24692.073,230581052.16334,0
1589659200000,9325.59,9439.00,9291.43,9374.99,29852.058,1589673599999,279964334.76234,109541,15994.211,150013291.38419,0
1589673600000,9374.99,9572.38,9317.16,9539.00,47786.281,1589687999999,453129188.98346,151962,26312.737,249511904.72998,0
1589688000000,9539.00,9568.72,9470.00,9536.32,28826.630,1589702399999,274469402.22725,100130,14699.203,139975250.94764,0
1589702400000,9536.22,9550.00,9447.13,9518.43,30468.441,1589716799999,289503460.97535,110563,15407.225,146420886.47198,0
1589716800000,9518.43,9880.00,9517.89,9818.43,106046.554,1589731199999,1032679944.97508,312279,57156.044,556452210.07382,0
1589731200000,9818.43,9836.72,9700.68,9768.64,41700.688,1589745599999,406696656.47978,137780,20808.750,202985558.91976,0
1589745600000,9768.62,9794.60,9600.00,9678.57,46030.746,1589759999999,446249889.01973,160552,21841.111,211814776.80561,0
1589760000000,9677.31,9958.67,9677.19,9858.12,75937.377,1589774399999,748655399.90581,233172,39738.926,391731833.54332,0
1589774400000,9858.14,9910.99,9722.96,9782.66,56224.276,1589788799999,551971823.38047,163912,27696.620,272017437.60095,0
1589788800000,9781.46,9795.00,9450.00,9628.68,90769.615,1589803199999,872179859.69444,247340,44066.469,423515219.37947,0
1589803200000,9629.34,9730.00,9560.00,9663.30,57151.640,1589817599999,552100383.73986,167912,28705.878,277323408.71749,0
1589817600000,9664.09,9718.62,9540.01,9698.65,53914.362,1589831999999,519746296.48851,156063,27016.295,260478523.32681,0
1589832000000,9698.09,9753.18,9645.95,9731.10,29735.100,1589846399999,288700341.56997,97026,15457.199,150096785.98405,0
1589846400000,9731.11,9739.00,9480.00,9526.23,58420.302,1589860799999,561010230.17615,169599,28107.963,269998590.28950,0
1589860800000,9526.02,9619.00,9462.00,9570.18,38737.878,1589875199999,370427927.79412,127348,20742.406,198380722.46133,0
1589875200000,9570.00,9900.00,9567.99,9748.30,105609.548,1589889599999,1032256133.56661,278124,55639.183,543881623.80972,0
1589889600000,9748.31,9760.29,9555.00,9685.00,99917.174,1589903999999,965219627.65304,263493,48450.802,468156096.35017,0
1589904000000,9684.99,9728.97,9620.00,9643.36,36691.199,1589918399999,355219838.45989,112542,18638.473,180475707.32690,0
1589918400000,9643.60,9795.00,9617.13,9773.64,36937.744,1589932799999,358744591.54739,111599,20193.222,196176483.30181,0
1589932800000,9772.66,9800.00,9706.60,9722.76,31804.244,1589947199999,310054681.55776,98693,16289.880,158831363.55265,0
1589947200000,9722.78,9838.00,9635.00,9762.00,53707.818,1589961599999,523787440.13397,146411,28019.850,273379689.17995,0
1589961600000,9761.82,9808.00,9711.02,9730.00,35836.253,1589975999999,349880396.25940,108242,18658.774,182222989.69762,0
1589976000000,9731.18,9798.00,9281.42,9410.03,106560.769,1589990399999,1022711953.69749,268765,48279.082,463749753.27441,0
1589990400000,9410.02,9541.91,9353.00,9525.14,69442.151,1590004799999,658473278.24739,184735,36047.992,341903260.28807,0
1590004800000,9525.14,9594.70,9432.10,9508.11,37072.355,1590019199999,353503596.08818,113833,19136.288,182537014.19283,0
1590019200000,9508.00,9573.00,9444.36,9479.96,31401.465,1590033599999,298451891.72209,100023,15871.520,150870441.97422,0
1590033600000,9479.97,9525.00,9413.98,9453.50,32069.772,1590047999999,304008297.24216,95167,15956.789,151295518.23542,0
1590048000000,9453.61,9498.49,9225.53,9385.00,89319.020,1590062399999,835844600.33739,261147,43049.202,402959585.23097,0
1590062400000,9385.00,9390.00,8932.13,9082.30,152516.314,1590076799999,1396460802.44013,406232,72836.238,667035643.66008,0
1590076800000,9081.89,9130.00,8812.20,9062.54,112725.160,1590091199999,1012582210.45849,292756,57763.877,519046129.22882,0
1590091200000,9062.53,9159.87,9005.22,9060.00,43407.462,1590105599999,394447950.65454,130860,22658.610,205928332.97927,0
1590105600000,9060.00,9128.58,8953.34,8991.49,54478.771,1590119999999,492612632.50813,153555,27864.723,252005470.55231,0
1590120000000,8991.25,9110.00,8920.00,9077.28,51061.128,1590134399999,461318104.67422,138626,27538.543,248866914.18759,0
1590134400000,9077.28,9190.86,9041.00,9162.00,48567.084,1590148799999,443335566.97339,127283,26113.327,238405301.87040,0
1590148800000,9162.53,9219.58,9076.41,9219.58,49416.877,1590163199999,452401903.22076,141026,25664.342,235018287.68133,0
1590163200000,9219.58,9259.38,9134.32,9170.99,48158.162,1590177599999,443090039.82333,132930,25206.983,231993132.97987,0
1590177600000,9170.99,9211.90,9124.15,9166.40,24326.051,1590191999999,223107662.13427,79508,11846.400,108664669.37355,0
1590192000000,9166.43,9300.00,9166.43,9280.00,34472.182,1590206399999,318780617.31175,96654,19324.650,178726032.48024,0
1590206400000,9280.00,9295.00,9207.31,9252.01,23059.071,1590220799999,213167233.91832,69110,11865.138,109694822.42041,0
1590220800000,9252.00,9253.82,9092.00,9168.95,49059.819,1590235199999,449449219.32607,136122,23462.586,214925989.65494,0
1590235200000,9168.95,9216.00,9076.90,9195.46,38862.247,1590249599999,355798856.87969,114159,20497.609,187727297.33177,0
1590249600000,9195.49,9206.98,9112.34,9177.01,28607.285,1590263999999,262240213.08420,88475,14013.859,128491310.08012,0
1590264000000,9177.00,9245.33,9150.00,9176.41,27529.056,1590278399999,253434997.20631,78008,14637.181,134765270.80640,0
1590278400000,9176.32,9227.21,9111.00,9188.91,23953.821,1590292799999,219907380.60578,68813,12116.897,111281052.94926,0
1590292800000,9188.90,9293.00,9180.00,9251.22,29770.838,1590307199999,275533397.32266,76781,16690.526,154468453.92190,0
1590307200000,9251.22,9294.44,9089.00,9111.31,47072.852,1590321599999,433319147.28410,128089,21906.923,201788319.59161,0
1590321600000,9111.04,9176.44,9006.00,9050.00,65627.531,1590335999999,596272678.35986,175907,32992.342,299860458.82213,0
1590336000000,9050.00,9051.15,8851.24,9015.44,101780.437,1590350399999,910664446.52927,240275,50434.684,451390449.42027,0
1590350400000,9014.31,9090.00,8674.00,8711.37,71437.899,1590364799999,635159872.32253,182193,33817.392,300930287.82162,0
1590364800000,8711.37,8817.07,8623.38,8779.99,54119.715,1590379199999,474114862.76352,130564,28171.139,246921241.39440,0
1590379200000,8780.00,8868.20,8755.29,8861.64,33754.542,1590393599999,297197176.90066,91398,19300.801,169981907.07780,0
