date,Open price,High price,Low price,Close price,Volume,Number of trades,Taker buy base asset volume
2022-11-12 03:00:00 AM,16882.00,16921.60,16765.00,16899.00,13069.557,113604,6471.329
2022-11-12 04:00:00 AM,16899.10,16930.00,16730.00,16757.50,17296.365,138050,8048.103
2022-11-12 05:00:00 AM,16757.50,16778.50,16623.80,16695.80,23552.198,184817,11740.084
2022-11-12 06:00:00 AM,16695.20,16813.00,16670.00,16750.30,14524.832,122298,7796.260
2022-11-12 07:00:00 AM,16750.40,16867.60,16746.50,16811.30,16950.325,123063,8845.497
2022-11-12 08:00:00 AM,16811.40,16897.00,16716.60,16830.50,17515.879,128720,8756.989
2022-11-12 09:00:00 AM,16830.50,16896.80,16788.90,16852.40,14059.236,102127,7451.403
2022-11-12 10:00:00 AM,16853.00,16975.00,16800.00,16834.30,18543.310,140956,9306.586
2022-11-12 11:00:00 AM,16834.40,16879.60,16779.20,16859.60,10268.761,88288,5229.468
2022-11-12 12:00:00 PM,16859.60,16912.80,16803.00,16855.70,10030.671,88431,5107.783
2022-11-12 01:00:00 PM,16855.80,16858.90,16746.70,16833.10,12393.002,100850,5885.415
2022-11-12 02:00:00 PM,16833.10,16958.40,16791.80,16892.00,18552.183,139902,10312.409
2022-11-12 03:00:00 PM,16891.90,16996.00,16865.00,16925.40,17510.319,141197,9852.082
2022-11-12 04:00:00 PM,16925.50,16957.90,16865.00,16883.00,9614.288,87323,4789.473
2022-11-12 05:00:00 PM,16883.00,16903.60,16851.00,16884.50,6995.790,67094,3754.695
2022-11-12 06:00:00 PM,16884.40,16893.00,16820.00,16861.90,8903.638,72367,4483.114
2022-11-12 07:00:00 PM,16861.90,16894.20,16840.60,16885.40,5729.311,46357,3016.840
2022-11-12 08:00:00 PM,16885.30,16889.30,16781.70,16809.90,8457.154,63588,3901.469
2022-11-12 09:00:00 PM,16809.90,16843.70,16752.70,16812.00,7603.737,60928,3621.152
2022-11-12 10:00:00 PM,16812.10,16849.80,16786.20,16828.80,4246.684,40641,2263.268
2022-11-12 11:00:00 PM,16828.80,16832.00,16752.30,16806.90,7340.574,62654,3657.378
2022-11-13 12:00:00 AM,16806.90,16881.60,16771.00,16833.60,8378.359,69809,4190.354
2022-11-13 01:00:00 AM,16833.60,16899.90,16832.10,16869.90,5412.539,43376,2933.934
2022-11-13 02:00:00 AM,16869.90,16896.00,16847.60,16887.60,4956.065,48413,2261.583
2022-11-13 03:00:00 AM,16887.50,16950.00,16855.00,16906.10,10180.071,79975,5147.524
2022-11-13 04:00:00 AM,16905.80,16914.10,16845.50,16855.50,5358.235,47958,2233.116
2022-11-13 05:00:00 AM,16855.50,16864.90,16829.30,16850.80,4699.520,42089,2418.243
2022-11-13 06:00:00 AM,16850.90,16857.90,16673.40,16675.00,20136.882,128989,8924.868
2022-11-13 07:00:00 AM,16675.10,16785.00,16550.00,16765.50,30077.583,192182,14834.999
2022-11-13 08:00:00 AM,16765.40,16786.20,16603.80,16643.70,14402.698,102066,6360.346
2022-11-13 09:00:00 AM,16643.60,16666.10,16413.80,16534.10,37924.136,231811,17628.849
2022-11-13 10:00:00 AM,16534.00,16622.20,16501.10,16578.50,14173.578,115819,7392.310
2022-11-13 11:00:00 AM,16578.60,16722.90,16556.80,16651.80,17064.489,129546,9297.094
2022-11-13 12:00:00 PM,16651.80,16663.60,16582.30,16602.50,10059.244,80848,4902.172
2022-11-13 01:00:00 PM,16602.50,16700.00,16582.90,16662.80,12891.141,100700,6799.325
2022-11-13 02:00:00 PM,16662.90,16710.20,16618.20,16626.80,10856.081,79056,5495.832
2022-11-13 03:00:00 PM,16626.70,16645.30,16512.60,16568.40,18276.228,128140,9016.763
2022-11-13 04:00:00 PM,16568.40,16616.10,16505.00,16578.10,12485.469,94739,6158.563
2022-11-13 05:00:00 PM,16578.00,16583.00,16458.70,16546.30,14558.676,113176,7121.701
2022-11-13 06:00:00 PM,16546.30,16561.00,16455.20,16521.10,11308.126,86242,5804.452
2022-11-13 07:00:00 PM,16521.10,16572.30,16494.00,16547.60,8022.423,68789,3874.012
2022-11-13 08:00:00 PM,16547.60,16578.80,16455.00,16480.00,9857.725,73998,4843.693
2022-11-13 09:00:00 PM,16480.00,16554.90,16210.30,16382.90,39439.141,243313,18653.354
2022-11-13 10:00:00 PM,16382.90,16475.00,16328.00,16434.00,13650.606,105095,6855.101
2022-11-13 11:00:00 PM,16434.20,16443.30,16265.00,16321.20,15573.821,115517,7405.083
2022-11-14 12:00:00 AM,16321.30,16399.50,16080.00,16254.00,31932.120,216669,15225.203
2022-11-14 01:00:00 AM,16254.00,16295.80,15969.10,16081.10,35645.927,243915,16330.249
2022-11-14 02:00:00 AM,16081.20,16220.00,15900.00,16168.10,36988.541,225869,19416.105
2022-11-14 03:00:00 AM,16168.20,16210.40,16113.50,16130.00,18051.976,133762,8483.716
2022-11-14 04:00:00 AM,16130.00,16138.00,15828.00,15978.80,38071.588,247181,18077.626
2022-11-14 05:00:00 AM,15978.80,15997.60,15805.50,15854.80,25793.371,173784,12133.555
2022-11-14 06:00:00 AM,15854.90,16742.70,15836.50,16628.10,86302.200,483300,47790.113
2022-11-14 07:00:00 AM,16627.90,16894.50,16372.80,16813.00,84504.414,500396,43870.459
2022-11-14 08:00:00 AM,16813.10,16921.60,16705.20,16754.40,46059.728,310122,22889.799
2022-11-14 09:00:00 AM,16754.40,16786.50,16635.00,16744.10,27824.007,190238,14605.949
2022-11-14 10:00:00 AM,16744.00,16839.20,16701.00,16774.30,16442.420,129368,8842.797
2022-11-14 11:00:00 AM,16774.30,16880.00,16725.10,16740.80,18076.782,133375,9351.335
2022-11-14 12:00:00 PM,16740.90,16833.00,16658.00,16814.90,22891.472,169611,12037.606
2022-11-14 01:00:00 PM,16814.80,17188.00,16492.00,16716.30,120091.518,693642,60928.104
2022-11-14 02:00:00 PM,16716.40,16797.60,16405.20,16597.10,68483.641,454330,33884.474
2022-11-14 03:00:00 PM,16597.10,16665.60,16440.40,16582.70,34794.524,244981,17335.104
2022-11-14 04:00:00 PM,16582.60,16617.10,16350.00,16462.40,37525.832,265272,18123.924
2022-11-14 05:00:00 PM,16462.30,16614.00,16432.90,16573.70,23989.831,167325,12422.219
2022-11-14 06:00:00 PM,16573.60,16666.00,16526.30,16604.70,15978.575,117050,8382.941
2022-11-14 07:00:00 PM,16604.80,16621.80,16165.60,16245.00,46582.888,269841,20526.658
2022-11-14 08:00:00 PM,16245.10,16330.90,16182.30,16265.70,30270.124,218115,14915.046
2022-11-14 09:00:00 PM,16265.50,16410.00,16252.30,16396.60,15596.138,115915,7912.881
2022-11-14 10:00:00 PM,16396.60,16446.60,16345.90,16398.00,12643.657,100141,5972.490
2022-11-14 11:00:00 PM,16398.00,16760.10,16392.80,16605.20,39851.210,241225,20871.292
2022-11-15 12:00:00 AM,16605.30,16669.20,16521.00,16551.70,19833.657,147063,9926.248
2022-11-15 01:00:00 AM,16551.70,16794.80,16516.70,16705.00,20063.193,144446,11235.140
2022-11-15 02:00:00 AM,16705.10,16792.30,16671.10,16750.00,13763.738,106533,7199.699
2022-11-15 03:00:00 AM,16750.10,16882.10,16750.10,16808.80,20199.880,153407,10486.816
2022-11-15 04:00:00 AM,16809.00,16843.10,16746.50,16758.10,13791.702,97054,6132.258
2022-11-15 05:00:00 AM,16758.00,16787.40,16628.00,16647.80,17313.317,116985,8057.073
2022-11-15 06:00:00 AM,16647.70,16748.90,16646.00,16740.90,12147.122,87437,6905.588
2022-11-15 07:00:00 AM,16740.90,16931.80,16734.40,16834.90,34252.059,214368,17989.389
2022-11-15 08:00:00 AM,16834.90,16992.00,16795.10,16911.10,28439.737,173555,15230.673
2022-11-15 09:00:00 AM,16911.20,16946.20,16726.90,16788.00,29436.975,181528,14006.839
2022-11-15 10:00:00 AM,16788.00,16877.50,16747.80,16873.00,18160.597,122037,9803.449
2022-11-15 11:00:00 AM,16873.00,16965.20,16695.00,16774.50,36904.497,211757,17436.214
2022-11-15 12:00:00 PM,16774.60,16880.00,16720.00,16826.00,24600.210,153632,12355.729
2022-11-15 01:00:00 PM,16826.00,17127.20,16814.40,17002.60,67015.591,381043,35192.072
2022-11-15 02:00:00 PM,17002.70,17003.50,16800.10,16926.60,41691.889,262833,20352.318
2022-11-15 03:00:00 PM,16926.50,17079.00,16872.30,16978.00,40341.121,238358,20001.127
2022-11-15 04:00:00 PM,16977.70,17059.00,16907.30,17000.70,29483.294,189632,15272.248
2022-11-15 05:00:00 PM,17000.70,17060.80,16955.60,16987.20,21107.611,139393,10169.485
2022-11-15 06:00:00 PM,16987.30,17001.00,16632.00,16723.30,55774.313,328315,26732.218
2022-11-15 07:00:00 PM,16723.40,16866.00,16606.00,16847.40,38022.171,228892,19946.203
2022-11-15 08:00:00 PM,16847.40,16931.10,16728.20,16827.60,28328.374,169479,14633.518
2022-11-15 09:00:00 PM,16827.50,16917.60,16764.80,16896.30,17986.748,120954,9079.685
2022-11-15 10:00:00 PM,16896.60,16900.00,16833.60,16865.90,9836.507,75858,4681.948
2022-11-15 11:00:00 PM,16866.00,16894.40,16825.40,16888.30,10855.155,73361,5453.948
2022-11-16 12:00:00 AM,16888.30,16924.30,16756.70,16777.60,15839.805,111379,7853.855
2022-11-16 01:00:00 AM,16777.60,16849.50,16766.80,16848.80,9509.720,73678,5188.355
2022-11-16 02:00:00 AM,16848.90,17007.40,16814.10,16934.10,21272.786,137140,12279.702
2022-11-16 03:00:00 AM,16934.20,16971.40,16906.80,16959.80,9153.039,67445,4744.423
2022-11-16 04:00:00 AM,16959.70,16969.00,16878.40,16899.60,9082.268,65305,3816.952
2022-11-16 05:00:00 AM,16899.60,16947.50,16867.20,16911.70,9199.217,66217,5006.189
2022-11-16 06:00:00 AM,16911.80,16928.30,16786.80,16859.50,22429.214,137574,11061.154
2022-11-16 07:00:00 AM,16859.50,16897.60,16812.50,16814.00,13173.607,78850,6152.073
2022-11-16 08:00:00 AM,16814.10,16840.60,16688.30,16781.00,30679.926,185975,15126.166
2022-11-16 09:00:00 AM,16781.00,16800.00,16660.00,16736.10,22871.255,134409,11395.589
2022-11-16 10:00:00 AM,16736.10,16769.40,16670.00,16722.30,20719.580,131102,9626.069
2022-11-16 11:00:00 AM,16722.30,16766.00,16634.70,16695.20,21374.388,134193,9570.148
2022-11-16 12:00:00 PM,16695.20,16709.20,16540.00,16648.50,39272.382,231514,19455.785
2022-11-16 01:00:00 PM,16648.50,16695.30,16434.60,16505.00,69683.413,401058,33447.101
2022-11-16 02:00:00 PM,16504.90,16571.00,16405.80,16478.30,50836.397,331351,25181.025
2022-11-16 03:00:00 PM,16478.30,16557.60,16358.00,16424.10,34239.279,238797,16556.502
2022-11-16 04:00:00 PM,16424.40,16547.80,16391.70,16492.00,23493.869,178980,11985.599
2022-11-16 05:00:00 PM,16491.90,16636.80,16485.00,16565.90,22481.035,153599,11337.784
2022-11-16 06:00:00 PM,16565.80,16634.30,16524.00,16539.80,15157.181,106033,7274.992
2022-11-16 07:00:00 PM,16539.80,16557.20,16439.70,16548.00,16628.017,117219,8263.935
2022-11-16 08:00:00 PM,16548.00,16593.80,16515.00,16573.80,11996.329,80155,6047.809
2022-11-16 09:00:00 PM,16573.90,16610.00,16523.00,16540.10,8023.797,60674,3716.401
2022-11-16 10:00:00 PM,16540.10,16709.00,16486.20,16659.10,14567.287,95728,8408.258
2022-11-16 11:00:00 PM,16659.00,16770.60,16620.00,16650.60,25557.854,160451,12726.859
2022-11-17 12:00:00 AM,16650.70,16741.70,16640.90,16691.30,13844.471,96198,6964.661
2022-11-17 01:00:00 AM,16691.30,16734.40,16672.00,16683.00,10126.343,69958,4844.655
2022-11-17 02:00:00 AM,16683.10,16694.80,16566.40,16567.70,12242.856,81741,4992.425
2022-11-17 03:00:00 AM,16567.70,16600.00,16499.00,16517.40,13371.153,93938,6285.358
2022-11-17 04:00:00 AM,16517.30,16529.10,16403.30,16495.30,22660.639,141376,11039.993
2022-11-17 05:00:00 AM,16495.20,16581.90,16490.10,16570.80,10811.908,74953,5996.316
2022-11-17 06:00:00 AM,16570.90,16613.50,16523.00,16556.60,13726.597,93439,6397.260
2022-11-17 07:00:00 AM,16556.60,16611.80,16526.00,16602.00,13202.680,95462,6731.107
2022-11-17 08:00:00 AM,16602.00,16624.70,16550.90,16557.40,10862.051,77500,5232.415
2022-11-17 09:00:00 AM,16557.40,16569.50,16456.00,16511.20,19649.219,125156,9367.689
2022-11-17 10:00:00 AM,16511.10,16548.30,16493.50,16520.00,10361.985,79190,5690.101
2022-11-17 11:00:00 AM,16520.00,16611.30,16516.70,16587.80,13648.904,92172,7316.023
2022-11-17 12:00:00 PM,16587.80,16598.10,16540.00,16571.40,12726.384,77206,6018.077
2022-11-17 01:00:00 PM,16571.50,16572.90,16420.20,16485.70,35077.361,212358,17216.900
2022-11-17 02:00:00 PM,16485.70,16542.80,16450.30,16498.40,17386.607,115626,8937.512
2022-11-17 03:00:00 PM,16498.50,16710.00,16486.40,16526.80,56620.701,305386,29124.458
2022-11-17 04:00:00 PM,16526.70,16673.00,16508.80,16643.60,28606.009,174073,14951.978
2022-11-17 05:00:00 PM,16643.50,16699.00,16606.10,16685.40,20450.004,126110,10890.314
2022-11-17 06:00:00 PM,16685.40,16740.00,16660.00,16691.20,17485.352,109199,9198.151
2022-11-17 07:00:00 PM,16691.30,16701.90,16593.60,16614.70,13912.098,84220,6743.120
2022-11-17 08:00:00 PM,16614.70,16690.00,16603.30,16684.20,10592.600,70128,6084.185
2022-11-17 09:00:00 PM,16684.30,16738.00,16671.80,16681.00,11131.822,74219,5440.223
2022-11-17 10:00:00 PM,16681.10,16723.20,16651.70,16700.20,9403.488,65879,4801.965
2022-11-17 11:00:00 PM,16700.20,16718.80,16637.40,16682.10,11088.053,70383,5426.472
2022-11-18 12:00:00 AM,16682.10,16959.90,16672.00,16938.60,49889.508,257562,28026.220
2022-11-18 01:00:00 AM,16938.50,16984.40,16843.20,16881.20,21836.223,135050,11034.910
2022-11-18 02:00:00 AM,16881.20,16969.00,16831.30,16907.90,16055.610,103242,8368.665
2022-11-18 03:00:00 AM,16907.80,16935.70,16841.50,16845.60,10101.448,74234,4886.308
2022-11-18 04:00:00 AM,16845.70,16856.30,16761.10,16799.30,17920.259,110831,8491.883
2022-11-18 05:00:00 AM,16799.20,16838.00,16772.50,16798.50,8319.542,58739,4414.338
2022-11-18 06:00:00 AM,16798.60,16814.30,16730.00,16786.00,11360.663,75908,5559.392
2022-11-18 07:00:00 AM,16786.10,16793.00,16716.60,16739.80,12181.026,71553,5641.044
2022-11-18 08:00:00 AM,16739.70,16743.40,16666.70,16730.60,18734.477,101923,8996.162
2022-11-18 09:00:00 AM,16730.70,16760.00,16714.30,16731.50,11105.631,68823,6173.620
2022-11-18 10:00:00 AM,16731.50,16844.90,16716.50,16760.00,25970.282,140637,13559.609
2022-11-18 11:00:00 AM,16759.90,16780.00,16703.60,16744.00,10414.714,70980,5172.620
2022-11-18 12:00:00 PM,16744.00,16783.50,16740.00,16767.50,9264.819,57947,4894.933
2022-11-18 01:00:00 PM,16767.50,16813.70,16719.60,16743.30,16119.962,88225,7514.542
2022-11-18 02:00:00 PM,16743.30,16776.10,16642.40,16690.50,25367.353,140157,11983.441
2022-11-18 03:00:00 PM,16690.40,16706.40,16600.00,16686.80,23942.854,134545,11604.212
2022-11-18 04:00:00 PM,16686.70,16725.90,16616.80,16646.50,17493.670,98089,8484.206
2022-11-18 05:00:00 PM,16646.50,16659.50,16544.00,16588.60,24002.081,150573,11882.813
2022-11-18 06:00:00 PM,16588.70,16605.00,16541.10,16580.30,10667.421,74588,5315.364
2022-11-18 07:00:00 PM,16580.30,16670.40,16562.80,16648.00,14150.132,82805,8204.968
2022-11-18 08:00:00 PM,16648.00,16678.90,16611.10,16631.30,12104.754,80474,5670.799
2022-11-18 09:00:00 PM,16631.40,16666.80,16625.30,16645.20,6638.324,48030,3376.714
2022-11-18 10:00:00 PM,16645.20,16663.80,16620.10,16659.20,5010.392,41549,2320.940
2022-11-18 11:00:00 PM,16659.10,16719.70,16621.90,16689.70,9961.697,69980,5569.232
2022-11-19 12:00:00 AM,16689.70,16696.80,16653.70,16657.00,5340.597,43317,2346.600
2022-11-19 01:00:00 AM,16656.90,16671.80,16642.60,16657.70,4408.827,36382,2262.974
2022-11-19 02:00:00 AM,16657.70,16657.70,16566.80,16617.40,11474.426,76741,5611.126
2022-11-19 03:00:00 AM,16617.30,16647.00,16605.00,16622.20,4825.982,36936,2478.349
2022-11-19 04:00:00 AM,16622.30,16641.70,16608.20,16626.80,4079.065,32546,2139.041
2022-11-19 05:00:00 AM,16626.80,16634.20,16543.80,16594.20,12474.184,85012,5840.593
2022-11-19 06:00:00 AM,16594.20,16616.00,16562.00,16603.90,6572.201,51305,3459.798
2022-11-19 07:00:00 AM,16603.90,16611.90,16591.10,16592.20,4627.544,36280,2289.469
2022-11-19 08:00:00 AM,16592.20,16655.90,16574.10,16636.00,10290.588,69138,5723.981
2022-11-19 09:00:00 AM,16636.00,16641.70,16619.90,16626.20,4896.279,38711,2401.506
2022-11-19 10:00:00 AM,16626.10,16638.50,16615.00,16630.50,3848.661,28269,1799.437
2022-11-19 11:00:00 AM,16630.40,16675.20,16630.40,16669.30,5899.151,37803,3242.488
2022-11-19 12:00:00 PM,16669.30,16677.70,16630.00,16644.10,7211.905,43838,2914.620
2022-11-19 01:00:00 PM,16644.00,16654.20,16624.10,16639.30,5188.876,36084,2420.783
2022-11-19 02:00:00 PM,16639.30,16660.00,16632.10,16641.90,4539.023,33746,2209.044
2022-11-19 03:00:00 PM,16641.80,16668.70,16637.00,16648.50,6646.158,43465,3139.220
2022-11-19 04:00:00 PM,16648.50,16655.00,16637.10,16647.00,4629.313,30937,2436.676
2022-11-19 05:00:00 PM,16647.10,16650.60,16600.10,16607.00,8652.274,49122,4200.116
2022-11-19 06:00:00 PM,16606.90,16637.50,16604.50,16614.80,3971.201,28902,2291.782
2022-11-19 07:00:00 PM,16614.90,16628.50,16614.80,16619.70,2464.433,19016,1362.314
2022-11-19 08:00:00 PM,16619.60,16639.90,16619.00,16624.80,3383.224,21404,1875.343
2022-11-19 09:00:00 PM,16624.90,16674.70,16624.70,16671.00,5872.162,32354,3319.183
2022-11-19 10:00:00 PM,16671.00,16814.50,16671.00,16728.60,29977.207,161150,15535.044
2022-11-19 11:00:00 PM,16728.60,16764.40,16680.90,16692.90,10549.634,69213,4814.688
2022-11-20 12:00:00 AM,16693.00,16731.40,16680.00,16714.20,7028.895,47892,3811.725
2022-11-20 01:00:00 AM,16714.20,16743.90,16660.40,16674.70,9084.866,53749,3679.960
2022-11-20 02:00:00 AM,16674.70,16702.70,16658.80,16676.60,5976.039,37529,3026.710
2022-11-20 03:00:00 AM,16676.50,16690.60,16660.70,16672.80,3995.156,28094,2121.560
2022-11-20 04:00:00 AM,16672.90,16688.90,16666.10,16676.80,3415.515,28022,1768.967
2022-11-20 05:00:00 AM,16676.80,16689.70,16660.80,16679.70,3792.799,27871,1962.219
2022-11-20 06:00:00 AM,16679.80,16687.90,16666.80,16680.60,3554.950,25421,1887.296
2022-11-20 07:00:00 AM,16680.50,16733.30,16674.60,16710.20,8990.269,45422,5218.993
2022-11-20 08:00:00 AM,16710.10,16725.90,16546.10,16605.50,26324.831,130393,11296.288
2022-11-20 09:00:00 AM,16605.50,16631.90,16587.30,16619.90,9209.915,57639,4231.072
2022-11-20 10:00:00 AM,16620.00,16672.00,16586.00,16616.10,13209.946,76152,6695.819
2022-11-20 11:00:00 AM,16616.20,16624.30,16458.10,16517.50,38406.731,192086,17727.407
2022-11-20 12:00:00 PM,16517.60,16577.10,16454.20,16517.10,24180.223,139501,11980.830
2022-11-20 01:00:00 PM,16517.10,16594.00,16509.80,16573.90,12245.632,76270,7034.070
2022-11-20 02:00:00 PM,16574.00,16582.70,16534.10,16540.10,7402.343,52471,3457.586
2022-11-20 03:00:00 PM,16540.20,16624.90,16522.70,16570.30,11755.996,71757,6114.299
2022-11-20 04:00:00 PM,16570.40,16580.70,16542.00,16575.80,7152.529,50133,3402.817
2022-11-20 05:00:00 PM,16575.80,16578.80,16520.80,16538.30,5005.769,36991,2279.794
2022-11-20 06:00:00 PM,16538.30,16580.00,16525.30,16579.90,5609.060,39590,3219.452
2022-11-20 07:00:00 PM,16580.00,16604.00,16546.70,16582.00,6021.945,39602,3433.926
2022-11-20 08:00:00 PM,16581.90,16587.70,16450.00,16533.40,18132.707,99574,8945.508
2022-11-20 09:00:00 PM,16533.40,16533.40,16205.40,16277.40,43243.475,219977,18856.981
2022-11-20 10:00:00 PM,16277.40,16349.30,16167.10,16287.70,32199.335,198469,15952.554
2022-11-20 11:00:00 PM,16287.60,16314.50,16215.70,16272.60,21660.288,122100,11545.701
2022-11-21 12:00:00 AM,16272.70,16284.30,16110.00,16261.50,34283.267,188073,16743.171
2022-11-21 01:00:00 AM,16261.50,16273.20,16182.40,16204.30,12149.837,76611,5554.189
2022-11-21 02:00:00 AM,16204.40,16209.90,15904.00,16005.20,59500.179,312933,27393.920
2022-11-21 03:00:00 AM,16005.20,16096.10,15888.00,16067.20,29249.245,177272,14170.583
2022-11-21 04:00:00 AM,16067.30,16304.30,16057.40,16142.70,44550.824,224483,24139.293
2022-11-21 05:00:00 AM,16142.80,16227.70,16134.50,16221.30,12268.272,85230,6670.768
2022-11-21 06:00:00 AM,16221.40,16247.00,16078.30,16085.00,16536.705,99964,7109.696
2022-11-21 07:00:00 AM,16085.00,16145.00,15947.70,16032.20,31776.468,157122,14535.323
2022-11-21 08:00:00 AM,16032.10,16061.40,15986.00,16027.30,18437.595,115293,9833.988
2022-11-21 09:00:00 AM,16027.30,16150.00,15955.20,16102.30,34025.759,181782,18203.165
2022-11-21 10:00:00 AM,16102.20,16145.40,16051.30,16124.10,16326.812,102078,8274.669
2022-11-21 11:00:00 AM,16124.10,16146.50,16051.00,16077.60,11472.552,81023,5424.589
2022-11-21 12:00:00 PM,16077.60,16132.20,16020.90,16108.60,17330.464,104526,8604.025
2022-11-21 01:00:00 PM,16108.60,16273.00,16093.90,16167.70,38765.369,212658,20341.442
2022-11-21 02:00:00 PM,16167.70,16243.20,16140.60,16158.60,21882.559,141998,11252.170
2022-11-21 03:00:00 PM,16158.60,16168.40,16100.00,16122.70,16817.252,108778,8350.272
2022-11-21 04:00:00 PM,16122.60,16131.70,15898.40,16021.80,57837.646,305031,26840.518
2022-11-21 05:00:00 PM,16021.80,16065.40,15969.90,16005.00,23501.365,144103,11449.778
2022-11-21 06:00:00 PM,16005.00,16031.00,15920.00,15965.10,29962.092,168975,14911.883
2022-11-21 07:00:00 PM,15965.00,15999.70,15555.00,15712.80,89448.122,416630,41094.307
2022-11-21 08:00:00 PM,15712.80,15884.10,15701.70,15774.80,49421.838,241166,25799.376
2022-11-21 09:00:00 PM,15774.80,15843.80,15443.20,15637.90,61922.118,285714,28377.911
2022-11-21 10:00:00 PM,15637.90,15853.60,15605.20,15729.10,44323.147,244969,23004.997
2022-11-21 11:00:00 PM,15729.20,15847.80,15716.60,15773.00,18429.878,107932,9779.743
2022-11-22 12:00:00 AM,15772.90,15960.00,15740.00,15859.30,34501.477,170580,17664.332
2022-11-22 01:00:00 AM,15859.30,15894.30,15793.20,15807.50,14190.416,91372,6857.908
2022-11-22 02:00:00 AM,15807.50,15915.10,15763.70,15893.40,16414.840,106300,9138.021
2022-11-22 03:00:00 AM,15893.30,15919.90,15828.20,15841.00,15767.945,87850,7288.021
2022-11-22 04:00:00 AM,15841.10,15859.80,15791.90,15814.10,11042.280,69054,5003.624
2022-11-22 05:00:00 AM,15814.10,15874.40,15765.40,15795.30,13981.866,83836,6552.109
2022-11-22 06:00:00 AM,15795.20,15812.10,15652.00,15679.20,29077.358,153718,12983.594
2022-11-22 07:00:00 AM,15679.20,15773.80,15610.30,15754.90,26704.977,135990,14711.605
2022-11-22 08:00:00 AM,15754.90,15762.00,15653.80,15723.10,21719.694,125299,10272.026
2022-11-22 09:00:00 AM,15723.00,15767.30,15663.10,15680.80,16691.814,101903,8540.360
2022-11-22 10:00:00 AM,15680.90,15818.60,15654.00,15791.10,19722.073,117650,11340.123
2022-11-22 11:00:00 AM,15791.00,15808.30,15691.30,15742.30,15222.790,100488,7255.819
2022-11-22 12:00:00 PM,15742.30,15857.30,15680.00,15828.20,33924.457,172153,18294.253
2022-11-22 01:00:00 PM,15828.20,16215.00,15820.40,16162.40,94742.388,465319,51650.362
2022-11-22 02:00:00 PM,16162.40,16214.40,16033.10,16111.60,36050.596,239131,18382.487
2022-11-22 03:00:00 PM,16111.30,16309.00,16109.80,16232.80,47671.235,289662,25905.275
2022-11-22 04:00:00 PM,16232.80,16282.40,16142.20,16160.60,24950.540,166171,11939.173
2022-11-22 05:00:00 PM,16160.50,16199.00,16053.00,16073.40,21094.990,136613,10016.985
2022-11-22 06:00:00 PM,16073.40,16165.90,16040.00,16134.00,19639.423,129367,10802.688
2022-11-22 07:00:00 PM,16134.00,16240.00,16094.20,16160.50,19777.572,129907,10256.815
2022-11-22 08:00:00 PM,16160.60,16186.60,16121.90,16128.20,8767.560,70750,4342.928
2022-11-22 09:00:00 PM,16128.30,16174.20,16080.00,16142.60,11439.765,94032,5816.090
2022-11-22 10:00:00 PM,16142.50,16250.00,16095.00,16177.80,13292.233,108738,7144.407
2022-11-22 11:00:00 PM,16177.80,16231.60,16151.80,16220.60,12945.355,92426,6754.629
2022-11-23 12:00:00 AM,16220.50,16250.00,16163.80,16174.60,16441.976,104198,7909.909
2022-11-23 01:00:00 AM,16174.60,16229.00,16155.50,16215.80,11164.317,83172,5877.086
2022-11-23 02:00:00 AM,16215.90,16543.00,16206.90,16503.90,65656.483,338347,35756.938
2022-11-23 03:00:00 AM,16503.90,16583.40,16450.00,16577.90,29860.424,178751,16016.113
2022-11-23 04:00:00 AM,16577.90,16581.70,16479.80,16501.70,15606.151,107262,7263.683
2022-11-23 05:00:00 AM,16501.80,16527.30,16439.20,16455.70,12782.759,90813,5996.423
2022-11-23 06:00:00 AM,16455.70,16514.80,16440.00,16492.20,11025.284,86349,5546.820
2022-11-23 07:00:00 AM,16492.10,16659.10,16453.50,16572.90,25630.533,148180,14383.641
2022-11-23 08:00:00 AM,16572.90,16625.00,16489.50,16531.40,21774.127,139992,10410.798
2022-11-23 09:00:00 AM,16531.40,16590.00,16511.00,16554.20,14906.778,104974,7278.454
2022-11-23 10:00:00 AM,16554.30,16694.00,16522.10,16600.90,23023.892,140922,12500.782
2022-11-23 11:00:00 AM,16601.00,16632.50,16557.20,16577.00,15848.111,110212,7871.966
2022-11-23 12:00:00 PM,16577.00,16593.50,16473.70,16503.90,21183.194,131132,9414.982
2022-11-23 01:00:00 PM,16503.90,16538.10,16378.70,16388.90,27447.938,164710,12542.644
2022-11-23 02:00:00 PM,16388.80,16478.30,16338.00,16456.30,36854.045,208558,19755.263
2022-11-23 03:00:00 PM,16456.20,16497.00,16390.00,16415.90,19365.190,112178,9817.832
2022-11-23 04:00:00 PM,16415.90,16455.90,16313.10,16327.10,18499.173,108107,8580.517
2022-11-23 05:00:00 PM,16327.10,16392.80,16322.50,16384.20,13479.644,91371,7299.084
2022-11-23 06:00:00 PM,16384.20,16590.00,16374.40,16521.00,23221.696,136946,13478.013
2022-11-23 07:00:00 PM,16521.10,16703.40,16389.70,16466.90,62743.027,332028,30868.965
2022-11-23 08:00:00 PM,16466.80,16619.10,16415.60,16609.20,17107.520,119973,9232.730
2022-11-23 09:00:00 PM,16609.20,16611.20,16466.30,16478.40,13082.852,86621,5473.430
2022-11-23 10:00:00 PM,16478.40,16535.00,16454.00,16504.80,8889.498,69603,5076.219
